Year,OSGR10km,Type,Species,Latitude(WGS84),Longitude(WGS84),Count,Forest Cover (%)
2016,NH43,Red,Red,57.337329,-4.615857,1,0.392145124
2016,NH44,Red,Red,57.46001171,-4.542910857,12,0.299090156
2016,NH45,Red,Red,57.567464,-4.582751667,3,0.373741851
2016,NH52,Red,Red,57.30066642,-4.427435167,16,0.358523378
2016,NH53,Red,Red,57.3719465,-4.38839075,8,0.417591511
2016,NH54,Red,Red,57.4655585,-4.4367303,17,0.309971087
2016,NH55,Red,Red,57.53226333,-4.454937333,4,0.212502391
2016,NH59,Red,Red,57.91939283,-4.447309333,6,0.42483401
2016,NH62,Red,Red,57.339831,-4.203887,1,0.156247945
2016,NH63,Red,Red,57.3883545,-4.2534605,2,0.463140515
2016,NH64,Red,Red,57.47233956,-4.26103212,37,0.237866924
2016,NH65,Red,Red,57.56437914,-4.244907857,12,0.388778881
2016,NH66,Red,Red,57.656855,-4.2624925,51,0.259333085
2016,NH67,Red,Red,57.72522767,-4.308469333,4,0.469276128
2016,NH70,Red,Red,57.08700667,-4.037294667,6,0.08341286
2016,NH72,Red,Red,57.2959485,-4.0352815,4,0.124643966
2016,NH74,Red,Red,57.47551758,-4.120457083,18,0.361661226
2016,NH75,Red,Red,57.587687,-4.1335365,2,0.068936027
2016,NH76,Red,Red,57.621011,-4.101998,1,0.149862073
2016,NH80,Red,Red,57.12498086,-3.916245619,30,0.48214815
2016,NH81,Red,Red,57.18951117,-3.8286295,9,0.195903381
2016,NH84,Red,Red,57.519476,-3.953099,5,0.350374144
2016,NH85,Red,Red,57.57577275,-3.87946375,7,0.166121959
2016,NH90,Red,Red,57.168061,-3.692503,1,0.242609741
2016,NH91,Red,Red,57.19863831,-3.767548,15,0.576699584
2016,NH92,Red,Red,57.29695825,-3.72705175,6,0.360645539
2016,NH94,Red,Red,57.4761,-3.830143,1,0.578514898
2016,NH95,Red,Red,57.59702967,-3.782563667,7,0.451913334
2016,NJ00,Red,Red,57.16318,-3.654247,2,0.002140486
2016,NJ02,Red,Red,57.31904275,-3.62095775,5,0.367760037
2016,NJ03,Red,Red,57.381732,-3.565936,7,0.196655844
2016,NJ04,Red,Red,57.4970294,-3.6462484,5,0.30954051
2016,NJ05,Red,Red,57.59130775,-3.5889898,25,0.475231548
2016,NJ06,Red,Red,57.63806825,-3.596755875,8,0.119632158
2016,NJ11,Red,Red,57.2573705,-3.3675215,2,0.113378071
2016,NJ12,Red,Red,57.305222,-3.381205571,10,0.198277088
2016,NJ13,Red,Red,57.386185,-3.354312,2,0.310360068
2016,NJ16,Grey,Grey,57.654181,-3.350581,1,0.213015693
2016,NJ16,Red,Red,57.67284983,-3.395446833,7,0.213015693
2016,NJ21,Red,Red,57.22572,-3.302583,1,0.040141477
2016,NJ22,Red,Red,57.3309702,-3.2846514,6,0.180855805
2016,NJ23,Red,Red,57.3643355,-3.2783645,2,0.231808363
2016,NJ24,Red,Red,57.4577396,-3.293601133,37,0.549167455
2016,NJ25,Red,Red,57.59264064,-3.283913273,22,0.393981159
2016,NJ26,Red,Red,57.64946653,-3.293092588,26,0.206048504
2016,NJ31,Red,Red,57.220438,-3.08982175,25,0.355215389
2016,NJ35,Red,Red,57.61675656,-3.105200625,23,0.500497834
2016,NJ36,Red,Red,57.659946,-3.0776035,3,0.163872224
2016,NJ40,Red,Red,57.11605629,-2.885431,7,0.270596315
2016,NJ42,Red,Red,57.288704,-2.876762,1,0.212324305
2016,NJ44,Red,Red,57.4785,-2.839614,1,0.279418649
2016,NJ50,Red,Red,57.1425535,-2.688223,3,0.300177353
2016,NJ51,Red,Red,57.2369442,-2.7199478,11,0.195111833
2016,NJ52,Red,Red,57.312399,-2.676454,2,0.195592565
2016,NJ53,Red,Red,57.443816,-2.785505,1,0.238360378
2016,NJ54,Red,Red,57.498807,-2.753310667,4,0.278768844
2016,NJ56,Red,Red,57.673562,-2.81897,4,0.133328252
2016,NJ60,Red,Red,57.13931778,-2.576540778,10,0.260572992
2016,NJ61,Grey,Grey,57.2253465,-2.567208,2,0.390690039
2016,NJ61,Red,Red,57.23950688,-2.560442438,16,0.390690039
2016,NJ62,Red,Red,57.30885671,-2.548687588,32,0.281017805
2016,NJ63,Red,Red,57.4296649,-2.5976851,23,0.103231262
2016,NJ64,Red,Red,57.47392217,-2.584716333,13,0.116381545
2016,NJ65,Red,Red,57.542209,-2.518669,1,0.115223998
2016,NJ66,Red,Red,57.650857,-2.528596,4,0.047543882
2016,NJ70,Grey,Grey,57.16831617,-2.36559675,12,0.271022756
2016,NJ70,Red,Red,57.14763488,-2.367064531,34,0.271022756
2016,NJ71,Grey,Grey,57.2591935,-2.4227725,8,0.178261556
2016,NJ71,Red,Red,57.24715309,-2.427649419,94,0.178261556
2016,NJ72,Grey,Grey,57.27286675,-2.40786875,4,0.086470649
2016,NJ72,Red,Red,57.28591276,-2.3963376,30,0.086470649
2016,NJ73,Red,Red,57.42473911,-2.397967556,14,0.102744658
2016,NJ74,Red,Red,57.52602,-2.4662585,8,0.082144756
2016,NJ75,Red,Red,57.548863,-2.4201865,2,0.091663401
2016,NJ80,Grey,Grey,57.12811529,-2.207024593,147,0.145801017
2016,NJ80,Red,Red,57.12323287,-2.226064825,260,0.145801017
2016,NJ81,Grey,Grey,57.19107124,-2.207883226,93,0.156304331
2016,NJ81,Red,Red,57.23272733,-2.234463857,86,0.156304331
2016,NJ82,Grey,Grey,57.2795523,-2.219592467,30,0.070620342
2016,NJ82,Red,Red,57.28309936,-2.2313487,71,0.070620342
2016,NJ83,Red,Red,57.4291945,-2.2381325,5,0.116073865
2016,NJ84,Red,Red,57.459457,-2.265823,3,0.065000952
2016,NJ90,Grey,Grey,57.14731945,-2.130775044,325,0.053831489
2016,NJ90,Red,Red,57.14226665,-2.129855294,18,0.053831489
2016,NJ91,Grey,Grey,57.20411326,-2.110066915,84,0.063795747
2016,NJ91,Red,Red,57.23135882,-2.101309382,34,0.063795747
2016,NJ92,Red,Red,57.3582175,-2.062314,2,0.075211226
2016,NJ93,Red,Red,57.36439933,-2.063063,14,0.093215859
2016,NJ94,Red,Red,57.535166,-2.079317,2,0.093061585
2016,NJ95,Red,Red,57.58636,-2.080305,2,0.115319629
2016,NK02,Red,Red,57.340269,-2.0008145,2,0.002726783
2016,NM77,Red,Red,56.783428,-5.723485,1,0.068931735
2016,NM80,Red,Red,56.191792,-5.540126,1,0.29681353
2016,NM82,Red,Red,56.38551833,-5.481907667,7,0.286044416
2016,NM83,Red,Red,56.42177267,-5.466002333,6,0.076375553
2016,NM90,Red,Red,56.233242,-5.276001,3,0.527416925
2016,NM91,Red,Red,56.263738,-5.278609,1,0.587993901
2016,NM93,Red,Red,56.419466,-5.270922,2,0.341472473
2016,NM94,Red,Red,56.51981271,-5.336559429,8,0.32751221
2016,NN00,Red,Red,56.18619167,-5.078013,5,0.544649386
2016,NN01,Red,Red,56.244734,-5.073556,2,0.306869877
2016,NN02,Red,Red,56.34024,-5.152371,1,0.371482303
2016,NN03,Red,Red,56.429328,-5.237699,2,0.259587687
2016,NN04,Red,Red,56.5818005,-5.216524,2,0.140623869
2016,NN05,Red,Red,56.6859625,-5.177225,6,0.373475293
2016,NN06,Red,Red,56.71545525,-5.2189475,6,0.299504326
2016,NN10,Red,Red,56.161393,-5.026618,2,0.436012357
2016,NN11,Red,Red,56.262963,-4.933691,4,0.418270196
2016,NN12,Red,Red,56.4077355,-4.969676,2,0.273429313
2016,NN17,Red,Red,56.803894,-5.071693,1,0.310964359
2016,NN18,Red,Red,56.954762,-5.003496,1,0.38975194
2016,NN20,Red,Red,56.18922561,-4.816557553,41,0.275774059
2016,NN28,Red,Red,56.92874333,-4.886907333,3,0.281580597
2016,NN30,Red,Red,56.20795433,-4.724946133,21,0.239134176
2016,NN32,Red,Red,56.410786,-4.6564715,5,0.238177188
2016,NN38,Red,Red,56.895959,-4.663736,1,0.208409248
2016,NN40,Red,Red,56.17893408,-4.441766231,13,0.477586155
2016,NN48,Red,Red,56.909483,-4.575988,1,0.160183878
2016,NN50,Red,Red,56.18800308,-4.378685308,22,0.527976203
2016,NN51,Red,Red,56.31035192,-4.308680769,14,0.388966588
2016,NN52,Red,Red,56.39794757,-4.309801143,10,0.240160195
2016,NN53,Red,Red,56.4743827,-4.3042224,22,0.179746914
2016,NN55,Red,Red,56.682287,-4.291036,1,0.468128324
2016,NN60,Grey,Grey,56.2467859,-4.2188653,11,0.317673331
2016,NN60,Red,Red,56.23871605,-4.211484829,48,0.317673331
2016,NN62,Red,Red,56.38633659,-4.156179,19,0.084119623
2016,NN63,Red,Red,56.4750435,-4.268633,2,0.09741195
2016,NN64,Red,Red,56.602504,-4.128165,2,0.071799332
2016,NN65,Red,Red,56.702843,-4.197537,1,0.174978655
2016,NN69,Red,Red,57.0198002,-4.2419072,6,0.199188536
2016,NN70,Grey,Grey,56.19338075,-3.96603525,4,0.30401815
2016,NN70,Red,Red,56.19117834,-4.002842034,29,0.30401815
2016,NN71,Grey,Grey,56.351931,-3.983894,1,0.081389721
2016,NN71,Red,Red,56.3521928,-3.9815607,10,0.081389721
2016,NN72,Grey,Grey,56.37637625,-3.99698795,22,0.229398951
2016,NN72,Red,Red,56.37986804,-4.004679417,59,0.229398951
2016,NN74,Red,Red,56.60051075,-4.04251475,9,0.324498172
2016,NN75,Red,Red,56.7044015,-4.071297,7,0.293447326
2016,NN76,Red,Red,56.718593,-4.118377,4,0.418117602
2016,NN79,Red,Red,57.06073833,-4.125191444,11,0.190591006
2016,NN80,Red,Red,56.2239818,-3.8785344,8,0.137126195
2016,NN81,Grey,Grey,56.356209,-3.788509,1,0.236147944
2016,NN81,Red,Red,56.3190545,-3.8430975,7,0.236147944
2016,NN82,Grey,Grey,56.38647837,-3.833456465,48,0.14397231
2016,NN82,Red,Red,56.37959077,-3.857824538,14,0.14397231
2016,NN84,Red,Red,56.62012823,-3.878089769,22,0.331220158
2016,NN85,Red,Red,56.63280867,-3.863013667,5,0.244975569
2016,NN86,Grey,Grey,56.765132,-3.847753,1,0.422130941
2016,NN86,Red,Red,56.77449654,-3.852703079,84,0.422130941
2016,NN90,Red,Red,56.23323363,-3.6694155,9,0.237428375
2016,NN91,Grey,Grey,56.296914,-3.661869,1,0.171364837
2016,NN91,Red,Red,56.3129491,-3.6846741,12,0.171364837
2016,NN92,Grey,Grey,56.371435,-3.779175,3,0.211420781
2016,NN92,Red,Red,56.39925444,-3.720425188,18,0.211420781
2016,NN93,Red,Red,56.53081967,-3.728461,7,0.059898243
2016,NN94,Grey,Grey,56.6306,-3.637386,1,0.536062011
2016,NN94,Red,Red,56.5924564,-3.660652,8,0.536062011
2016,NN95,Red,Red,56.695145,-3.731942784,40,0.421215582
2016,NN96,Red,Red,56.73181486,-3.779786286,11,0.114435342
2016,NO00,Grey,Grey,56.19571,-3.567227,5,0.325315484
2016,NO00,Red,Red,56.19726696,-3.576824261,27,0.325315484
2016,NO01,Grey,Grey,56.3174674,-3.501397,7,0.233963337
2016,NO01,Red,Red,56.3268485,-3.546999167,8,0.233963337
2016,NO02,Grey,Grey,56.42022464,-3.5305955,28,0.218594493
2016,NO02,Red,Red,56.42097723,-3.551485577,28,0.218594493
2016,NO03,Grey,Grey,56.50083167,-3.530059667,9,0.201753146
2016,NO03,Red,Red,56.4774705,-3.543868909,23,0.201753146
2016,NO04,Grey,Grey,56.56910252,-3.584940522,26,0.369788833
2016,NO04,Red,Red,56.57233958,-3.568036644,67,0.369788833
2016,NO06,Red,Red,56.7503995,-3.543653,4,0.193679366
2016,NO08,Red,Red,56.988485,-3.544445,8,0.050993501
2016,NO09,Red,Red,56.992299,-3.526497,1,0.14657552
2016,NO10,Grey,Grey,56.21418175,-3.39854425,7,0.076759514
2016,NO10,Red,Red,56.22110674,-3.398990767,54,0.076759514
2016,NO11,Grey,Grey,56.32770625,-3.3651965,6,0.153796274
2016,NO11,Red,Red,56.31976468,-3.360327053,24,0.153796274
2016,NO12,Grey,Grey,56.39713967,-3.443722583,20,0.164696499
2016,NO12,Red,Red,56.40462744,-3.397552813,19,0.164696499
2016,NO13,Grey,Grey,56.522237,-3.3864365,2,0.190279153
2016,NO13,Red,Red,56.51398632,-3.41157768,29,0.190279153
2016,NO14,Grey,Grey,56.56893,-3.3889585,2,0.136384102
2016,NO14,Red,Red,56.58007164,-3.367875769,49,0.136384102
2016,NO15,Red,Red,56.66547275,-3.3921205,6,0.245170626
2016,NO16,Red,Red,56.776319,-3.362232,3,0.090105103
2016,NO18,Red,Red,56.98336375,-3.466067,4,0.058430303
2016,NO19,Red,Red,57.0092313,-3.3918294,12,0.203243873
2016,NO20,Grey,Grey,56.20426425,-3.181903,7,0.150020785
2016,NO20,Red,Red,56.23466925,-3.202872,17,0.150020785
2016,NO21,Grey,Grey,56.292621,-3.173722,1,0.13967205
2016,NO21,Red,Red,56.3138766,-3.2150758,6,0.13967205
2016,NO22,Red,Red,56.399362,-3.244593286,8,0.067207426
2016,NO23,Grey,Grey,56.532398,-3.186007,1,0.177162768
2016,NO23,Red,Red,56.51058433,-3.241669,3,0.177162768
2016,NO24,Grey,Grey,56.59717826,-3.198624652,23,0.084138221
2016,NO24,Red,Red,56.60838865,-3.193120347,53,0.084138221
2016,NO25,Grey,Grey,56.648597,-3.149451,1,0.208072609
2016,NO25,Red,Red,56.66467258,-3.228246,19,0.208072609
2016,NO27,Red,Red,56.867361,-3.2023335,2,0.109615141
2016,NO29,Red,Red,57.0336655,-3.2381805,2,0.263151057
2016,NO30,Grey,Grey,56.274872,-3.100505,2,0.100008326
2016,NO30,Red,Red,56.24137967,-3.040237667,3,0.100008326
2016,NO31,Grey,Grey,56.31317943,-3.009351429,8,0.09870466
2016,NO31,Red,Red,56.30203486,-3.083611357,24,0.09870466
2016,NO32,Grey,Grey,56.45340142,-3.0180505,16,0.062492866
2016,NO32,Red,Red,56.44490546,-3.01383,14,0.062492866
2016,NO33,Grey,Grey,56.48232585,-3.018325385,14,0.106139225
2016,NO33,Red,Red,56.48224823,-3.052541462,15,0.106139225
2016,NO34,Grey,Grey,56.59457675,-3.052846667,14,0.107557369
2016,NO35,Grey,Grey,56.68076317,-3.0018685,6,0.112913192
2016,NO35,Red,Red,56.68337265,-3.02483614,49,0.112913192
2016,NO36,Red,Red,56.77436433,-3.053462667,3,0.159996286
2016,NO37,Red,Red,56.819246,-3.059079,1,0.03774513
2016,NO38,Red,Red,56.956292,-3.139697667,4,0.038427435
2016,NO39,Red,Red,57.04915975,-3.06425975,4,0.377846937
2016,NO40,Grey,Grey,56.253431,-2.920734,1,0.10475566
2016,NO40,Red,Red,56.24870371,-2.879342588,18,0.10475566
2016,NO41,Grey,Grey,56.3247202,-2.8509784,5,0.065521543
2016,NO41,Red,Red,56.32766847,-2.825776941,18,0.065521543
2016,NO42,Grey,Grey,56.381828,-2.931927,1,0.220115118
2016,NO42,Red,Red,56.41805526,-2.898259895,32,0.220115118
2016,NO43,Grey,Grey,56.4885525,-2.875721941,44,0.044310792
2016,NO43,Red,Red,56.508283,-2.83754,1,0.044310792
2016,NO44,Grey,Grey,56.60129341,-2.919792,19,0.104656114
2016,NO44,Red,Red,56.62676609,-2.881737,11,0.104656114
2016,NO45,Red,Red,56.67621232,-2.8750625,33,0.094206324
2016,NO46,Red,Red,56.743901,-2.847132,5,0.092299112
2016,NO47,Red,Red,56.906153,-2.835673,1,0.014944742
2016,NO49,Red,Red,57.0762354,-2.9156204,7,0.421568064
2016,NO50,Grey,Grey,56.226795,-2.739454,1,0.023904932
2016,NO51,Red,Red,56.2893125,-2.7996265,2,0.031802716
2016,NO52,Red,Red,56.419523,-2.809651,2,0.007416706
2016,NO53,Grey,Grey,56.52235425,-2.779751,4,0.06448071
2016,NO53,Red,Red,56.53452056,-2.809936111,9,0.06448071
2016,NO54,Grey,Grey,56.57330411,-2.727679444,9,0.075704654
2016,NO54,Red,Red,56.6038492,-2.7559098,5,0.075704654
2016,NO55,Grey,Grey,56.707348,-2.757023,1,0.207330037
2016,NO55,Red,Red,56.66829322,-2.716868348,30,0.207330037
2016,NO56,Grey,Grey,56.758774,-2.72044,1,0.100565871
2016,NO56,Red,Red,56.77912769,-2.715467,19,0.100565871
2016,NO57,Red,Red,56.85946933,-2.705999167,11,0.062725992
2016,NO59,Red,Red,57.07783291,-2.773338636,14,0.460101536
2016,NO63,Grey,Grey,56.547282,-2.622082,1,0.001967034
2016,NO64,Grey,Grey,56.576884,-2.60728625,4,0.053825962
2016,NO64,Red,Red,56.5910126,-2.5894218,22,0.053825962
2016,NO65,Grey,Grey,56.71676865,-2.584556077,27,0.10541475
2016,NO65,Red,Red,56.71323093,-2.583516133,15,0.10541475
2016,NO66,Grey,Grey,56.7535475,-2.60421375,4,0.143553007
2016,NO66,Red,Red,56.77025935,-2.600295059,25,0.143553007
2016,NO67,Red,Red,56.831705,-2.622312625,8,0.188164163
2016,NO69,Red,Red,57.05350526,-2.523437789,26,0.470068188
2016,NO75,Grey,Grey,56.680636,-2.4835045,3,0.004754513
2016,NO75,Red,Red,56.6799608,-2.4839044,7,0.004754513
2016,NO76,Grey,Grey,56.738622,-2.461004,2,0.067954718
2016,NO76,Red,Red,56.7516235,-2.453694,21,0.067954718
2016,NO77,Red,Red,56.84167071,-2.482944,9,0.092430382
2016,NO78,Red,Red,56.9698975,-2.3515425,2,0.486859939
2016,NO79,Grey,Grey,57.056839,-2.34207,1,0.391035075
2016,NO79,Red,Red,57.06170622,-2.405591098,54,0.391035075
2016,NO88,Red,Red,56.97489056,-2.261236188,16,0.142319313
2016,NO89,Grey,Grey,57.0828576,-2.264123,6,0.163921579
2016,NO89,Red,Red,57.06322775,-2.271344,8,0.163921579
2016,NR77,Red,Red,55.919454,-5.585124,8,0.157664477
2016,NR78,Red,Red,56.046557,-5.587842,1,0.31348186
2016,NR79,Red,Red,56.089678,-5.558082,2,0.154255284
2016,NR82,Red,Red,55.50423,-5.338695,2,0.000464826
2016,NR86,Red,Red,55.794709,-5.481631,4,0.488927412
2016,NR87,Red,Red,55.889547,-5.418134,1,0.262613914
2016,NR88,Red,Red,56.0144088,-5.43531,8,0.524428963
2016,NR89,Red,Red,56.11321086,-5.507966429,9,0.514511979
2016,NR94,Red,Red,55.696203,-5.325735,1,0.026625832
2016,NR96,Red,Red,55.8665595,-5.2469225,2,0.178045152
2016,NR97,Red,Red,55.907154,-5.232424,4,0.407043845
2016,NR98,Red,Red,56.026723,-5.300214,1,0.460659017
2016,NR99,Red,Red,56.085593,-5.307318333,7,0.505284241
2016,NS02,Red,Red,55.47469575,-5.10312175,5,0.250149616
2016,NS03,Red,Red,55.542121,-5.112001,3,0.173892761
2016,NS09,Red,Red,56.118163,-5.178615,1,0.502587072
2016,NS16,Red,Red,55.864996,-4.979529,2,0.069295453
2016,NS17,Red,Red,55.946929,-4.992229,2,0.391525693
2016,NS18,Red,Red,56.0136042,-4.9497388,21,0.45044691
2016,NS19,Red,Red,56.13550333,-5.031558,6,0.452284672
2016,NS20,Grey,Grey,55.341467,-4.75990475,8,0.193197788
2016,NS20,Red,Red,55.277939,-4.75112,1,0.193197788
2016,NS21,Grey,Grey,55.37356962,-4.726007846,13,0.060616839
2016,NS21,Red,Red,55.363609,-4.698673,1,0.060616839
2016,NS24,Grey,Grey,55.6450635,-4.7346955,2,0.042664935
2016,NS25,Grey,Grey,55.784615,-4.859134,2,0.118504346
2016,NS27,Grey,Grey,55.9470435,-4.766771,9,0.105745983
2016,NS28,Grey,Grey,56.0010635,-4.799096167,7,0.173357668
2016,NS28,Red,Red,56.066034,-4.840772,1,0.173357668
2016,NS29,Grey,Grey,56.074651,-4.837388,1,0.282935262
2016,NS30,Grey,Grey,55.303353,-4.6141365,8,0.297983353
2016,NS30,Red,Red,55.321079,-4.670558,1,0.297983353
2016,NS31,Grey,Grey,55.395504,-4.637671,1,0.091125636
2016,NS32,Grey,Grey,55.448428,-4.642785,3,0.036765705
2016,NS33,Grey,Grey,55.59198943,-4.634622,7,0.065214234
2016,NS35,Grey,Grey,55.7948845,-4.6139605,2,0.082475016
2016,NS36,Grey,Grey,55.82036275,-4.5993045,8,0.123074203
2016,NS37,Grey,Grey,55.945056,-4.578827,2,0.099752676
2016,NS38,Grey,Grey,56.0101082,-4.5969598,5,0.234114961
2016,NS38,Red,Red,56.028258,-4.661123333,4,0.234114961
2016,NS39,Red,Red,56.13306567,-4.613943667,3,0.201398578
2016,NS40,Grey,Grey,55.3555575,-4.509644,2,0.278346889
2016,NS40,Red,Red,55.3431704,-4.4561442,5,0.278346889
2016,NS44,Grey,Grey,55.677711,-4.51109,2,0.115543379
2016,NS46,Grey,Grey,55.8497885,-4.4686605,2,0.126261841
2016,NS47,Grey,Grey,55.922261,-4.475377259,29,0.21642903
2016,NS47,Red,Red,55.956676,-4.494687,1,0.21642903
2016,NS48,Grey,Grey,56.045585,-4.542176,1,0.202660378
2016,NS48,Red,Red,56.05982311,-4.484905222,10,0.202660378
2016,NS49,Red,Red,56.09212667,-4.488370741,29,0.480460827
2016,NS52,Grey,Grey,55.50890117,-4.311359833,6,0.154387766
2016,NS53,Grey,Grey,55.59489183,-4.309258833,13,0.147867661
2016,NS55,Grey,Grey,55.798891,-4.240461,3,0.0645833
2016,NS56,Grey,Grey,55.8705463,-4.30544,41,0.064706874
2016,NS57,Grey,Grey,55.907452,-4.3351195,2,0.186779461
2016,NS58,Grey,Grey,56.002066,-4.3456685,2,0.164378909
2016,NS59,Red,Red,56.15886344,-4.382078375,19,0.342263416
2016,NS61,Red,Red,55.395513,-4.181257,1,0.117161434
2016,NS63,Grey,Grey,55.57245188,-4.08573625,8,0.279914257
2016,NS65,Grey,Grey,55.7741462,-4.1666396,7,0.120713864
2016,NS66,Grey,Grey,55.83399975,-4.1227075,4,0.105119157
2016,NS68,Red,Red,56.058036,-4.223348,2,0.279522954
2016,NS70,Grey,Grey,55.284979,-3.912205,1,0.110678626
2016,NS71,Grey,Grey,55.3979994,-3.9172114,5,0.158209619
2016,NS75,Grey,Grey,55.785491,-4.009500667,6,0.185123083
2016,NS76,Grey,Grey,55.856017,-4.00248925,12,0.139718097
2016,NS77,Grey,Grey,55.96545711,-3.959167,11,0.206847214
2016,NS77,Red,Red,55.966839,-4.040248,1,0.206847214
2016,NS78,Red,Red,56.0722975,-3.9935995,2,0.278273626
2016,NS79,Grey,Grey,56.14424219,-3.998642625,17,0.158513647
2016,NS79,Red,Red,56.1523345,-3.987433063,16,0.158513647
2016,NS80,Grey,Grey,55.303028,-3.799552,6,0.17839612
2016,NS80,Red,Red,55.33262433,-3.832559333,3,0.17839612
2016,NS82,Grey,Grey,55.516335,-3.828377,1,0.17346937
2016,NS83,Grey,Grey,55.5631996,-3.8540544,5,0.194732191
2016,NS84,Grey,Grey,55.652831,-3.774337,2,0.175714107
2016,NS85,Grey,Grey,55.7770445,-3.868409,3,0.264271422
2016,NS87,Grey,Grey,55.98666038,-3.775773375,11,0.234041795
2016,NS88,Grey,Grey,56.04317375,-3.87089475,15,0.124383296
2016,NS88,Red,Red,56.045861,-3.874225,1,0.124383296
2016,NS89,Grey,Grey,56.13749286,-3.883762,14,0.104547794
2016,NS89,Red,Red,56.14956133,-3.890003333,3,0.104547794
2016,NS91,Red,Red,55.431562,-3.6286682,5,0.196366338
2016,NS92,Red,Red,55.523899,-3.676645,1,0.137893512
2016,NS93,Grey,Grey,55.601827,-3.591318,4,0.149731834
2016,NS95,Grey,Grey,55.770219,-3.735031,5,0.344822082
2016,NS96,Grey,Grey,55.87591125,-3.678591,8,0.199431367
2016,NS97,Grey,Grey,55.96296,-3.6699785,3,0.14215196
2016,NS98,Grey,Grey,56.058518,-3.614659,1,0.12023511
2016,NS98,Red,Red,56.07882483,-3.708170833,6,0.12023511
2016,NS99,Red,Red,56.15260813,-3.675955313,21,0.228417202
2016,NT00,Grey,Grey,55.311058,-3.4508628,5,0.448028506
2016,NT00,Red,Red,55.317904,-3.4869575,2,0.448028506
2016,NT02,Red,Red,55.478727,-3.486429,2,0.180875242
2016,NT03,Grey,Grey,55.5704322,-3.4535568,5,0.129874988
2016,NT06,Grey,Grey,55.902802,-3.564993,3,0.186688283
2016,NT07,Grey,Grey,55.977862,-3.5624155,2,0.116464456
2016,NT08,Grey,Grey,56.03898567,-3.524454667,7,0.078000546
2016,NT09,Red,Red,56.15576717,-3.563461,8,0.203375634
2016,NT10,Grey,Grey,55.3302645,-3.3971145,4,0.492750012
2016,NT10,Red,Red,55.3321445,-3.3958095,4,0.492750012
2016,NT11,Grey,Grey,55.404376,-3.308333,1,0.10475819
2016,NT13,Grey,Grey,55.6003246,-3.3222762,5,0.157359746
2016,NT13,Red,Red,55.6085182,-3.3190918,5,0.157359746
2016,NT16,Grey,Grey,55.898097,-3.340619333,4,0.098299612
2016,NT17,Grey,Grey,55.9516555,-3.32591875,4,0.094777572
2016,NT18,Grey,Grey,56.055371,-3.3848902,8,0.087990007
2016,NT18,Red,Red,56.0567764,-3.3721026,5,0.087990007
2016,NT19,Grey,Grey,56.180676,-3.397456,1,0.170236278
2016,NT19,Red,Red,56.15411389,-3.388609667,10,0.170236278
2016,NT20,Red,Red,55.376399,-3.142728,2,0.730748301
2016,NT21,Red,Red,55.41046633,-3.159216778,9,0.408098031
2016,NT22,Grey,Grey,55.533895,-3.20964,1,0.157658453
2016,NT23,Grey,Grey,55.63357298,-3.176553822,50,0.163985542
2016,NT23,Red,Red,55.63375133,-3.1348795,8,0.163985542
2016,NT24,Grey,Grey,55.67554926,-3.202957214,70,0.355317267
2016,NT24,Red,Red,55.65737544,-3.198913889,9,0.355317267
2016,NT26,Grey,Grey,55.8873055,-3.19321525,5,0.126153088
2016,NT27,Grey,Grey,55.95096974,-3.189969868,62,0.049180864
2016,NT28,Grey,Grey,56.065764,-3.218216,2,0.02795883
2016,NT29,Grey,Grey,56.1299535,-3.2234725,3,0.119626288
2016,NT31,Red,Red,55.4195235,-3.039503,4,0.502654325
2016,NT33,Grey,Grey,55.62423963,-3.052814771,48,0.454800689
2016,NT33,Red,Red,55.62050642,-3.021800727,34,0.454800689
2016,NT34,Grey,Grey,55.65313425,-3.063428,8,0.101035168
2016,NT36,Grey,Grey,55.86147786,-3.018605571,9,0.14372726
2016,NT37,Grey,Grey,55.9400975,-3.1094025,2,0.018005938
2016,NT40,Grey,Grey,55.36501943,-2.887359429,7,0.206774105
2016,NT40,Red,Red,55.361463,-2.890917,6,0.206774105
2016,NT41,Grey,Grey,55.41208263,-2.830379805,41,0.111729874
2016,NT41,Red,Red,55.41631729,-2.842808429,7,0.111729874
2016,NT42,Grey,Grey,55.52598456,-2.883148444,9,0.223149224
2016,NT42,Red,Red,55.482815,-2.842214,2,0.223149224
2016,NT43,Grey,Grey,55.61543047,-2.8988178,30,0.206392672
2016,NT43,Red,Red,55.60782009,-2.900866091,13,0.206392672
2016,NT45,Grey,Grey,55.749408,-2.915196,1,0.138362687
2016,NT46,Grey,Grey,55.908814,-2.86456,1,0.125584483
2016,NT50,Grey,Grey,55.3484393,-2.668925111,29,0.604247454
2016,NT50,Red,Red,55.34183443,-2.644378714,7,0.604247454
2016,NT51,Grey,Grey,55.43055729,-2.731440156,45,0.107484804
2016,NT51,Red,Red,55.44402075,-2.663162,13,0.107484804
2016,NT52,Grey,Grey,55.48401923,-2.681964346,26,0.137542303
2016,NT52,Red,Red,55.549031,-2.785318,1,0.137542303
2016,NT53,Grey,Grey,55.595868,-2.6918365,2,0.156749234
2016,NT54,Grey,Grey,55.71623167,-2.733841667,7,0.112370365
2016,NT57,Grey,Grey,55.96953233,-2.738267,3,0.08262098
2016,NT58,Grey,Grey,56.02091967,-2.707703,4,0.031423311
2016,NT60,Grey,Grey,55.33070775,-2.6241565,4,0.488091366
