Year,OSGR10km,Type,Count,Longitude(WGS84),Latitude(WGS84),Forest Cover (%)
2013,NH91,Red,13,-3.765406667,57.19613333,57.66995836
2013,NH92,Red,10,-3.719457778,57.27969889,36.06455388
2013,NH94,Red,1,-3.69368,57.51844,57.85148977
2013,NH95,Red,3,-3.783535,57.56052,45.1913334
2013,NJ02,Red,16,-3.616588125,57.31047625,36.77600373
2013,NJ03,Red,1,-3.52281,57.36474,19.66558445
2013,NJ04,Red,2,-3.66077,57.48316,30.95405097
2013,NJ05,Red,19,-3.602003333,57.602996,47.52315482
2013,NJ12,Red,2,-3.43295,57.277305,19.82770883
2013,NJ13,Red,3,-3.45749,57.38752667,31.03600684
2013,NJ14,Red,1,-3.3645,57.46902,40.17730917
2013,NJ15,Red,6,-3.41902,57.57915333,46.65036575
2013,NJ16,Red,2,-3.467685,57.686385,21.3015693
2013,NJ20,Red,2,-3.22539,57.166645,6.223691137
2013,NJ23,Red,1,-3.25753,57.36183,23.18083634
2013,NJ24,Red,6,-3.220803333,57.46983,54.91674545
2013,NJ25,Red,1,-3.31015,57.60367,39.39811593
2013,NJ26,Red,8,-3.2783,57.67123,20.60485042
2013,NJ31,Red,38,-3.07216,57.208167,35.52153893
2013,NJ34,Red,9,-3.077978571,57.47490571,46.51024408
2013,NJ40,Red,18,-2.889905714,57.12107214,27.05963155
2013,NJ41,Red,5,-2.9123275,57.22666,19.88644662
2013,NJ42,Red,1,-2.87162,57.28155,21.23243047
2013,NJ43,Red,45,-2.89096,57.40719556,53.24154169
2013,NJ44,Red,2,-2.85382,57.481435,27.9418649
2013,NJ50,Red,4,-2.73416,57.1654,30.01773526
2013,NJ51,Grey,1,-2.7429,57.23207,19.51118331
2013,NJ51,Red,27,-2.731105833,57.21723,19.51118331
2013,NJ53,Red,2,-2.754405,57.409645,23.83603782
2013,NJ54,Red,5,-2.809328,57.481392,27.87688441
2013,NJ55,Red,3,-2.69622,57.538905,23.09535805
2013,NJ60,Red,5,-2.593744,57.129772,26.05729921
2013,NJ61,Grey,3,-2.632193333,57.26290667,39.0690039
2013,NJ61,Red,23,-2.598243889,57.24358889,39.0690039
2013,NJ62,Grey,1,-2.59889,57.34064,28.10178049
2013,NJ62,Red,7,-2.508301429,57.28512143,28.10178049
2013,NJ63,Red,8,-2.575153333,57.390875,10.32312622
2013,NJ64,Red,6,-2.620475,57.4847075,11.63815453
2013,NJ65,Red,2,-2.63249,57.55516,11.52239976
2013,NJ66,Red,8,-2.530136667,57.64507333,4.754388195
2013,NJ70,Grey,5,-2.337116,57.15127,27.10227556
2013,NJ70,Red,11,-2.34369125,57.122135,27.10227556
2013,NJ71,Grey,3,-2.393286667,57.25630333,17.82615559
2013,NJ71,Red,57,-2.426326071,57.24041732,17.82615559
2013,NJ72,Grey,10,-2.369863,57.281783,8.647064881
2013,NJ72,Red,29,-2.420093793,57.30915138,8.647064881
2013,NJ73,Red,17,-2.40107,57.425693,10.27446577
2013,NJ74,Red,8,-2.410562,57.470218,8.214475562
2013,NJ75,Red,3,-2.445335,57.58582,9.166340121
2013,NJ76,Red,1,-2.48748,57.63248,0.73062477
2013,NJ80,Grey,272,-2.22428052,57.12891796,14.58010168
2013,NJ80,Red,141,-2.240113535,57.13048687,14.58010168
2013,NJ81,Grey,21,-2.210698,57.1960285,15.6304331
2013,NJ81,Red,28,-2.214673704,57.20271704,15.6304331
2013,NJ82,Grey,3,-2.223723333,57.28412,7.062034211
2013,NJ82,Red,23,-2.218350952,57.32819905,7.062034211
2013,NJ83,Red,28,-2.230626667,57.40556,11.6073865
2013,NJ90,Grey,197,-2.133854409,57.149545,5.383148939
2013,NJ90,Red,6,-2.129146667,57.14221667,5.383148939
2013,NJ91,Grey,63,-2.112680847,57.20028508,6.379574732
2013,NJ91,Red,6,-2.136,57.22382833,6.379574732
2013,NJ92,Grey,1,-2.14409,57.35986,7.521122607
2013,NJ92,Red,1,-2.04594,57.35594,7.521122607
2013,NJ93,Red,13,-2.081449,57.381966,9.321585904
2013,NJ94,Red,2,-2.038255,57.534345,9.306158474
2013,NJ95,Red,1,-2.04342,57.54462,11.53196291
2013,NM80,Red,2,-5.49636,56.171885,29.68135304
2013,NM81,Red,1,-5.49495,56.26231,46.85148605
2013,NM82,Red,4,-5.4669525,56.4021775,28.60444156
2013,NM91,Red,1,-5.26648,56.2437,58.79939009
2013,NM93,Red,1,-5.36328,56.47251,34.14724735
2013,NM94,Red,10,-5.347116667,56.5247,32.75122096
2013,NN00,Red,11,-5.079676667,56.20956667,54.46493862
2013,NN02,Red,2,-5.17671,56.35671,37.14823032
2013,NN06,Red,10,-5.20071,56.74422,29.9504326
2013,NN10,Red,2,-4.96769,56.159675,43.60123567
2013,NN12,Red,1,-5.05872,56.39356,27.34293133
2013,NN17,Red,1,-5.06259,56.866,31.09643591
2013,NN20,Red,18,-4.86822875,56.18248063,27.57740589
2013,NN30,Red,5,-4.722506667,56.21426667,23.91341763
2013,NN32,Red,5,-4.65823,56.411055,23.8177188
2013,NN40,Red,2,-4.450675,56.184525,47.75861553
2013,NN41,Red,1,-4.5265,56.2586,16.28032628
2013,NN50,Grey,5,-4.37748,56.17425,52.79762028
2013,NN50,Red,10,-4.3559225,56.191275,52.79762028
2013,NN51,Red,59,-4.328098182,56.32498727,38.89665881
2013,NN52,Grey,1,-4.2845,56.38822,24.01601952
2013,NN52,Red,7,-4.35294,56.36768167,24.01601952
2013,NN53,Red,1,-4.32229,56.44715,17.97469143
2013,NN60,Grey,11,-4.194236,56.239201,31.76733312
2013,NN60,Red,34,-4.2089365,56.2438205,31.76733312
2013,NN62,Red,15,-4.161413333,56.38883167,8.411962309
2013,NN63,Red,3,-4.25099,56.49399,9.741194994
2013,NN65,Red,2,-4.185285,56.7007,17.49786552
2013,NN66,Red,4,-4.177913333,56.73495333,10.94925836
2013,NN70,Grey,12,-4.006515,56.1852825,30.40181505
2013,NN70,Red,19,-3.975725294,56.19117765,30.40181505
2013,NN71,Red,1,-3.96079,56.35423,8.138972112
2013,NN72,Grey,36,-3.987345278,56.3810975,22.93989513
2013,NN72,Red,39,-4.020832821,56.38294538,22.93989513
2013,NN73,Red,1,-4.11183,56.52725,1.555070138
2013,NN74,Red,5,-4.04406,56.56415,32.44981725
2013,NN76,Red,1,-4.08687,56.75462,41.81176025
2013,NN79,Red,3,-4.11728,57.06666333,19.05910056
2013,NN80,Red,3,-3.882715,56.259985,13.71261948
2013,NN81,Red,3,-3.835225,56.29911,23.61479436
2013,NN82,Grey,14,-3.883001429,56.38696857,14.39723104
2013,NN82,Red,18,-3.862098889,56.38390444,14.39723104
2013,NN84,Red,9,-3.873738,56.616866,33.1220158
2013,NN86,Grey,2,-3.835335,56.798135,42.21309413
2013,NN86,Red,82,-3.847449322,56.77587288,42.21309413
2013,NN90,Red,4,-3.6945975,56.2460925,23.74283752
2013,NN91,Grey,1,-3.69421,56.29737,17.13648374
2013,NN91,Red,4,-3.734125,56.2950575,17.13648374
2013,NN92,Grey,11,-3.708939091,56.39584364,21.14207811
2013,NN92,Red,57,-3.71150925,56.41272825,21.14207811
2013,NN93,Red,1,-3.7723,56.53337,5.989824319
2013,NN94,Grey,1,-3.63894,56.62878,53.60620107
2013,NN95,Grey,1,-3.72888,56.70093,42.12155818
2013,NN95,Red,44,-3.720719677,56.69038613,42.12155818
2013,NN96,Red,7,-3.76846,56.73226,11.44353422
2013,NN97,Red,1,-3.72774,56.8594,0.975875954
2013,NO00,Red,7,-3.596132857,56.19686857,32.53154836
2013,NO01,Red,7,-3.523173333,56.30588,23.39633369
2013,NO02,Grey,40,-3.518686486,56.43931,21.85944932
2013,NO02,Red,6,-3.553463333,56.42626333,21.85944932
2013,NO03,Grey,9,-3.521322222,56.51078,20.17531459
2013,NO03,Red,11,-3.497087273,56.47374818,20.17531459
2013,NO04,Grey,45,-3.553221667,56.56046214,36.97888329
2013,NO04,Red,77,-3.566820385,56.56326885,36.97888329
2013,NO06,Red,1,-3.51603,56.73457,19.3679366
2013,NO08,Red,4,-3.517213333,56.98657,5.099350118
2013,NO10,Grey,4,-3.370695,56.20927,7.675951384
2013,NO10,Red,21,-3.374250667,56.22648467,7.675951384
2013,NO11,Red,3,-3.400125,56.354355,15.37962744
2013,NO12,Grey,3,-3.400576667,56.41470333,16.46964991
2013,NO12,Red,8,-3.41717,56.40159714,16.46964991
2013,NO13,Grey,62,-3.450804355,56.51115161,19.02791526
2013,NO13,Red,30,-3.411966897,56.50417414,19.02791526
2013,NO14,Grey,5,-3.382448,56.596848,13.6384102
2013,NO14,Red,22,-3.342893889,56.59565778,13.6384102
2013,NO15,Red,1,-3.39832,56.6461,24.5170626
2013,NO16,Red,2,-3.36555,56.75472,9.010510293
2013,NO19,Red,2,-3.359505,57.005675,20.32438728
2013,NO20,Grey,22,-3.210533333,56.23915167,15.00207846
2013,NO20,Red,6,-3.196008,56.22991,15.00207846
2013,NO21,Grey,2,-3.25964,56.3088,13.96720504
2013,NO21,Red,7,-3.217216,56.32169,13.96720504
2013,NO22,Grey,1,-3.23737,56.38486,6.720742638
2013,NO22,Red,4,-3.24806,56.39715,6.720742638
2013,NO23,Grey,3,-3.16239,56.46995,17.71627683
2013,NO23,Red,2,-3.16239,56.46995,17.71627683
2013,NO24,Grey,19,-3.204927895,56.59734211,8.413822074
2013,NO24,Red,45,-3.184681282,56.61074205,8.413822074
2013,NO25,Red,12,-3.16644,56.68205,20.8072609
2013,NO27,Red,1,-3.1869,56.872,10.96151411
2013,NO28,Red,1,-3.19273,56.9265,1.925625374
2013,NO29,Red,7,-3.215551429,57.03608,26.31510569
2013,NO30,Grey,1,-3.05295,56.20375,10.0008326
2013,NO31,Grey,1,-3.08375,56.29636,9.87046602
2013,NO31,Red,24,-3.048103043,56.30823609,9.87046602
2013,NO32,Grey,8,-3.018818333,56.42809667,6.249286622
2013,NO32,Red,16,-3.010432857,56.42125571,6.249286622
2013,NO33,Grey,9,-3.0168575,56.468095,10.61392254
2013,NO33,Red,32,-3.039937333,56.48999267,10.61392254
2013,NO34,Grey,4,-3.05724,56.609955,10.75573689
2013,NO34,Red,5,-3.074856667,56.59127333,10.75573689
2013,NO35,Grey,1,-3.07062,56.64935,11.29131924
2013,NO35,Red,31,-3.036581111,56.67413852,11.29131924
2013,NO36,Red,5,-3.0123,56.749018,15.99962857
2013,NO37,Red,2,-3.05822,56.817905,3.774513046
2013,NO38,Red,4,-3.140523333,56.95680667,3.842743494
2013,NO39,Red,6,-3.077395,57.05371,37.78469367
2013,NO40,Red,7,-2.893381667,56.242335,10.47556604
2013,NO41,Grey,3,-2.959796667,56.29443667,6.552154293
2013,NO41,Red,4,-2.86405,56.30353,6.552154293
2013,NO42,Grey,2,-2.948955,56.436525,22.01151177
2013,NO42,Red,24,-2.920563125,56.41426063,22.01151177
2013,NO43,Grey,65,-2.854852727,56.49747491,4.431079159
2013,NO43,Red,1,-2.91742,56.48207,4.431079159
2013,NO44,Red,2,-2.897775,56.61657,10.46561144
2013,NO45,Red,27,-2.858460833,56.68169792,9.420632406
2013,NO46,Red,7,-2.867036667,56.73844667,9.229911237
2013,NO47,Red,1,-2.8675,56.83416,1.494474191
2013,NO48,Red,3,-2.91548,56.914555,1.258418771
2013,NO49,Grey,1,-2.88979,57.07211,42.15680643
2013,NO49,Red,5,-2.9255825,57.076305,42.15680643
2013,NO51,Grey,2,-2.757465,56.3053,3.180271566
2013,NO51,Red,8,-2.77743875,56.3055625,3.180271566
2013,NO52,Red,1,-2.81099,56.40604,0.741670643
2013,NO53,Grey,14,-2.736115385,56.50229538,6.448070981
2013,NO54,Grey,24,-2.7667275,56.581805,7.570465449
2013,NO54,Red,7,-2.743511667,56.62511167,7.570465449
2013,NO55,Red,21,-2.739134,56.680487,20.73300371
2013,NO56,Red,3,-2.691113333,56.74980333,10.05658711
2013,NO57,Red,5,-2.695636667,56.85879,6.272599185
2013,NO59,Red,5,-2.75942,57.0691375,46.01015358
2013,NO64,Grey,7,-2.590661429,56.58784714,5.382596215
2013,NO64,Red,7,-2.614738333,56.57891,5.382596215
2013,NO65,Grey,4,-2.54826,56.67206,10.54147496
2013,NO65,Red,5,-2.607122,56.71442,10.54147496
2013,NO66,Red,9,-2.576615,56.77359125,14.35530065
2013,NO67,Red,5,-2.5989875,56.85388,18.81641631
2013,NO69,Grey,4,-2.52998,57.05394,47.0068188
2013,NO69,Red,40,-2.529229714,57.05957657,47.0068188
2013,NO75,Red,1,-2.44678,56.71514,0.475451282
2013,NO76,Red,15,-2.457320769,56.74859615,6.795471795
2013,NO77,Red,1,-2.4805,56.82879,9.243038182
2013,NO79,Grey,13,-2.391998333,57.06794667,39.10350754
2013,NO79,Red,82,-2.436944493,57.05632623,39.10350754
2013,NO88,Grey,9,-2.23250125,56.973225,14.23193133
2013,NO88,Red,10,-2.257820909,56.97636364,14.23193133
2013,NO89,Grey,3,-2.263416667,57.07593,16.3921579
2013,NO89,Red,28,-2.310112857,57.04129464,16.3921579
2013,NR73,Red,1,-5.50549,55.57313,55.00155792
2013,NR77,Red,4,-5.55441,55.936395,15.76644771
2013,NR78,Red,6,-5.605655,56.0125425,31.34818602
2013,NR79,Red,2,-5.55677,56.08508,15.42552836
2013,NR86,Red,1,-5.44871,55.83745,48.89274121
2013,NR89,Red,1,-5.5275,56.07165,51.45119787
2013,NR92,Red,4,-5.2736425,55.483955,26.77105058
2013,NR93,Red,2,-5.296055,55.52944,19.54085271
2013,NR97,Red,5,-5.224173333,55.91378,40.70438448
2013,NR98,Red,4,-5.32763,55.98148,46.06590166
2013,NR99,Red,1,-5.22559,56.09433,50.52842409
2013,NS02,Red,7,-5.104215714,55.49499,25.01496164
2013,NS03,Red,13,-5.153846667,55.58364,17.38927612
2013,NS04,Red,4,-5.15424,55.65918667,4.66100538
2013,NS07,Red,2,-5.04685,55.90569,24.11880928
2013,NS09,Red,13,-5.21497,56.09905,50.25870723
2013,NS17,Red,11,-4.936515,55.945254,39.15256929
2013,NS18,Red,19,-4.924253333,56.01251556,45.04469099
2013,NS19,Red,7,-5.03365,56.13206667,45.22846716
2013,NS20,Grey,4,-4.7890875,55.349445,19.31977885
2013,NS21,Grey,3,-4.72857,55.4018,6.06168393
2013,NS25,Grey,1,-4.8525,55.79713,11.85043463
2013,NS27,Grey,3,-4.81495,55.95427,10.57459832
2013,NS28,Grey,10,-4.81967,56.06857,17.33576678
2013,NS30,Grey,3,-4.602846667,55.33111,29.79833534
2013,NS30,Red,2,-4.6002,55.280785,29.79833534
2013,NS31,Grey,130,-4.620936154,55.43364846,9.112563576
2013,NS33,Grey,20,-4.623968824,55.57854176,6.521423417
2013,NS34,Grey,66,-4.67918,55.64674,9.388221123
2013,NS37,Grey,2,-4.57484,55.92196,9.975267571
2013,NS38,Grey,37,-4.611414762,56.01434762,23.41149612
2013,NS38,Red,11,-4.57583,56.00849,23.41149612
2013,NS39,Red,5,-4.6207375,56.1352825,20.1398578
2013,NS40,Grey,13,-4.404775385,55.30282615,27.83468893
2013,NS40,Red,8,-4.5002475,55.35209875,27.83468893
2013,NS42,Grey,38,-4.460338056,55.50519806,7.863206478
2013,NS43,Grey,19,-4.38907,55.58083,4.789824292
2013,NS43,Red,1,-4.42859,55.55916,4.789824292
2013,NS44,Grey,1,-4.4401,55.6578,11.55433789
2013,NS46,Grey,10,-4.4403,55.8944,12.62618411
2013,NS48,Grey,10,-4.527734,56.058014,20.26603778
2013,NS48,Red,2,-4.455655,56.07133,20.26603778
2013,NS49,Red,9,-4.535356,56.091868,48.04608268
2013,NS50,Red,5,-4.338622,55.349098,61.99549046
2013,NS52,Grey,51,-4.288593529,55.49453333,15.43877663
2013,NS52,Red,1,-4.25918,55.52937,15.43877663
2013,NS53,Grey,9,-4.30273,55.58611667,14.78676609
2013,NS55,Grey,1,-4.28831,55.79994,6.458329988
2013,NS56,Grey,25,-4.304535,55.866965,6.470687362
2013,NS57,Grey,2,-4.31723,55.90797,18.67794612
2013,NS59,Grey,1,-4.36311,56.16329,34.22634159
2013,NS59,Red,8,-4.383781667,56.145775,34.22634159
2013,NS60,Red,1,-4.07778,55.32938,36.28442213
2013,NS61,Grey,38,-4.187087368,55.37244474,11.71614339
2013,NS61,Red,2,-4.1909,55.37714,11.71614339
2013,NS62,Grey,2,-4.20122,55.48894,13.3586419
2013,NS63,Grey,8,-4.08706875,55.5722375,27.99142574
2013,NS65,Grey,7,-4.17687,55.74917667,12.07138641
2013,NS66,Grey,28,-4.171036667,55.87023667,10.51191566
2013,NS69,Grey,1,-4.2118,56.10457,12.64350464
2013,NS70,Grey,2,-3.98057,55.34545,11.06786258
2013,NS71,Grey,3,-3.942773333,55.38680667,15.82096192
2013,NS74,Grey,4,-3.95164,55.66573,6.710530667
2013,NS77,Grey,13,-3.967545,55.94930083,20.68472143
2013,NS78,Red,2,-3.99342,56.08443,27.82736255
2013,NS79,Grey,3,-4.00354,56.10898,15.85136466
2013,NS79,Red,16,-3.951946154,56.15115308,15.85136466
2013,NS80,Grey,1,-3.80093,55.28447,17.83961199
2013,NS80,Red,9,-3.808344444,55.29227444,17.83961199
2013,NS81,Red,2,-3.78023,55.38139,5.945140346
2013,NS83,Grey,8,-3.8504175,55.56428125,19.47321911
2013,NS88,Grey,26,-3.889405385,56.055715,12.43832961
2013,NS89,Grey,3,-3.918255,56.14516,10.45477943
2013,NS91,Grey,5,-3.618988,55.431624,19.63663384
2013,NS93,Grey,1,-3.63016,55.63906,14.97318343
2013,NS96,Grey,15,-3.706383846,55.86864615,19.9431367
2013,NS98,Grey,2,-3.62156,56.067815,12.02351098
2013,NS98,Red,17,-3.665881667,56.075395,12.02351098
2013,NS99,Grey,4,-3.76375,56.12122,22.84172023
2013,NS99,Red,12,-3.665365,56.162385,22.84172023
2013,NT00,Grey,8,-3.4428275,55.30295625,44.80285062
2013,NT00,Red,36,-3.483124,55.32700314,44.80285062
2013,NT01,Grey,1,-3.50855,55.3765,42.0761893
2013,NT03,Grey,5,-3.54255,55.61912,12.98749876
2013,NT04,Grey,6,-3.489471667,55.671685,13.65818696
2013,NT04,Red,4,-3.464275,55.71309,13.65818696
2013,NT08,Grey,2,-3.55098,56.0526,7.800054599
2013,NT09,Grey,3,-3.57179,56.16915,20.33756335
2013,NT09,Red,5,-3.5806725,56.1674125,20.33756335
2013,NT10,Grey,4,-3.415453333,55.31803333,49.27500119
2013,NT10,Red,10,-3.406628889,55.32285778,49.27500119
2013,NT11,Red,1,-3.33796,55.44,10.47581901
2013,NT13,Grey,81,-3.327869367,55.60553899,15.73597455
2013,NT13,Red,6,-3.363868,55.595666,15.73597455
2013,NT14,Grey,14,-3.408775714,55.687295,16.18542752
2013,NT14,Red,7,-3.40672,55.69020429,16.18542752
2013,NT15,Red,1,-3.36792,55.75688,9.735955723
2013,NT16,Grey,13,-3.336162308,55.91167769,9.829961245
2013,NT17,Grey,4,-3.3813975,55.98193,9.477757188
2013,NT18,Grey,6,-3.32644,56.042715,8.799000687
2013,NT18,Red,1,-3.3619,56.05236,8.799000687
2013,NT19,Grey,2,-3.384855,56.159565,17.02362782
2013,NT19,Red,8,-3.3799975,56.1446025,17.02362782
2013,NT20,Red,9,-3.155882,55.358872,73.07483013
2013,NT21,Red,9,-3.16075,55.41082286,40.8098031
2013,NT23,Grey,4,-3.2173825,55.620125,16.3985542
2013,NT23,Red,7,-3.229372,55.619638,16.3985542
2013,NT24,Grey,17,-3.181028235,55.65325882,35.53172674
2013,NT24,Red,10,-3.221814,55.654131,35.53172674
2013,NT26,Grey,4,-3.20598,55.89365,12.61530882
2013,NT27,Grey,50,-3.210584615,55.95372423,4.918086415
2013,NT30,Red,4,-2.99039,55.37687,69.51799101
2013,NT31,Red,14,-2.970739286,55.39902786,50.26543245
2013,NT32,Red,1,-2.98539,55.49996,8.814450447
2013,NT33,Grey,10,-3.055788,55.615498,45.4800689
2013,NT33,Red,25,-3.010341667,55.62225667,45.4800689
2013,NT36,Grey,10,-3.011092222,55.85983,14.37272602
2013,NT40,Grey,1,-2.92407,55.34903,20.67741053
2013,NT40,Red,20,-2.893171429,55.34877357,20.67741053
2013,NT41,Grey,5,-2.88899,55.414126,11.17298736
2013,NT41,Red,5,-2.85655,55.41820333,11.17298736
2013,NT42,Grey,2,-2.90564,55.54654,22.31492241
2013,NT42,Red,8,-2.892085714,55.54661714,22.31492241
2013,NT43,Grey,46,-2.873849268,55.6003639,20.63926725
2013,NT43,Red,35,-2.87762625,55.5989075,20.63926725
2013,NT44,Grey,38,-2.866414286,55.70030657,9.124979204
2013,NT44,Red,2,-2.8727,55.699285,9.124979204
2013,NT46,Red,1,-2.91755,55.91742,12.55844827
2013,NT47,Grey,3,-2.95841,55.948825,6.379800952
2013,NT50,Grey,14,-2.659172143,55.37174071,60.42474541
2013,NT50,Red,27,-2.666289583,55.36616958,60.42474541
2013,NT51,Grey,18,-2.707571333,55.43606933,10.74848035
2013,NT51,Red,30,-2.683547037,55.4351837,10.74848035
2013,NT52,Grey,21,-2.6581,55.47655,13.75423032
2013,NT53,Grey,20,-2.6931475,55.6259745,15.67492337
2013,NT53,Red,4,-2.7436225,55.6000675,15.67492337
2013,NT54,Grey,49,-2.716759184,55.68233531,11.23703651
2013,NT55,Grey,1,-2.75206,55.79904,3.290298908
2013,NT56,Grey,13,-2.742029231,55.89796077,10.89930425
2013,NT58,Grey,7,-2.73775,56.0543,3.142331067
2013,NT60,Red,21,-2.498830625,55.36779375,48.8091366
2013,NT61,Grey,8,-2.58329375,55.428375,21.01844506
2013,NT61,Red,14,-2.579939167,55.41528583,21.01844506
2013,NT62,Grey,6,-2.548366,55.494486,13.3842392
2013,NT62,Red,6,-2.528451667,55.48464667,13.3842392
2013,NT64,Grey,4,-2.61852,55.7260975,10.77931347
2013,NT67,Grey,84,-2.533342738,55.95646857,12.18349865
2013,NT71,Red,2,-2.47079,55.45032,14.90241482
2013,NT72,Grey,4,-2.4078225,55.54319,8.913998848
2013,NT72,Red,2,-2.346235,55.5301,8.913998848
2013,NT73,Grey,8,-2.427908571,55.59985857,6.522154635
2013,NT73,Red,1,-2.44168,55.56832,6.522154635
2013,NT74,Grey,57,-2.38755193,55.73094404,7.550514403
2013,NT75,Grey,74,-2.392857162,55.78437473,14.68039121
2013,NT76,Grey,61,-2.370901639,55.86776393,20.95738343
2013,NT77,Grey,10,-2.32964,55.92713,3.692105751
2013,NT82,Grey,2,-2.282815,55.54538,4.302567065
2013,NT82,Red,1,-2.28906,55.53795,4.302567065
2013,NT84,Red,2,-2.22997,55.68101,5.647118002
2013,NT85,Grey,15,-2.262713333,55.79894533,6.153156558
2013,NT86,Grey,12,-2.2997525,55.85607833,12.44299026
2013,NT95,Grey,1,-2.15218,55.768,4.23183254
2013,NT95,Red,1,-2.12674,55.7851,4.23183254
2013,NT96,Grey,1,-2.10902,55.86486,4.291513218
2013,NT96,Red,2,-2.116695,55.8662,4.291513218
2013,NW96,Red,1,-5.13248,54.94058,3.091417311
2013,NX05,Red,15,-5.09801,54.87972429,4.123693904
2013,NX06,Grey,1,-5.02031,54.97143,6.247721616
2013,NX06,Red,4,-5.062263333,54.93431667,6.247721616
2013,NX07,Red,1,-5.00207,55.03468,19.73253861
2013,NX08,Grey,2,-5.00311,55.09979,1.072375585
2013,NX15,Grey,1,-4.94526,54.89506,7.538029661
2013,NX15,Red,12,-4.901281,54.870569,7.538029661
2013,NX16,Grey,5,-4.945088,54.90268,11.51139877
2013,NX16,Red,15,-4.937735385,54.90731077,11.51139877
2013,NX18,Grey,1,-4.90258,55.13059,23.19879445
2013,NX18,Red,2,-4.864595,55.143535,23.19879445
2013,NX19,Red,1,-4.83556,55.21762,2.289395506
2013,NX26,Red,10,-4.701421,54.952517,33.65216133
2013,NX27,Red,1,-4.77082,55.06664,61.62495028
2013,NX28,Red,14,-4.706874545,55.09409636,55.60394554
2013,NX29,Grey,4,-4.743753333,55.19918,29.42151838
2013,NX29,Red,4,-4.705775,55.2098225,29.42151838
2013,NX34,Grey,4,-4.554023333,54.75951667,7.393736484
2013,NX35,Red,9,-4.570034,54.862058,21.76319118
2013,NX36,Grey,7,-4.552935,54.9656875,36.61934717
2013,NX36,Red,5,-4.557652,54.93615,36.61934717
2013,NX37,Grey,1,-4.53035,55.0041,63.23559719
2013,NX37,Red,23,-4.562731,55.0392475,63.23559719
2013,NX39,Grey,1,-4.66642,55.19738,50.64815849
2013,NX44,Grey,5,-4.42099,54.80718,9.277516078
2013,NX45,Grey,1,-4.45913,54.88417,8.056788124
2013,NX45,Red,1,-4.34384,54.90861,8.056788124
2013,NX46,Grey,2,-4.48216,54.969545,34.3219731
2013,NX46,Red,13,-4.4568175,54.958145,34.3219731
2013,NX47,Red,2,-4.36717,55.01516,46.96623517
2013,NX49,Red,6,-4.509651667,55.256665,42.67086385
2013,NX55,Grey,4,-4.2437625,54.8755725,13.46672594
2013,NX55,Red,14,-4.207777273,54.8629,13.46672594
2013,NX56,Grey,2,-4.263255,54.92057,43.52093398
2013,NX56,Red,5,-4.205724,54.922562,43.52093398
2013,NX57,Red,8,-4.235385,55.081745,65.12366693
2013,NX58,Grey,6,-4.212192,55.12918,47.20209736
2013,NX58,Red,7,-4.207905,55.1491075,47.20209736
2013,NX59,Red,2,-4.25345,55.26166,32.46361031
2013,NX65,Grey,1,-4.1758,54.87928,14.82476549
2013,NX65,Red,12,-4.123666,54.867696,14.82476549
2013,NX66,Red,3,-4.083295,54.984515,36.75241134
2013,NX67,Grey,17,-4.134990588,55.06293882,42.42661512
2013,NX67,Red,109,-4.140482584,55.06115236,42.42661512
2013,NX68,Grey,8,-4.164731429,55.11914143,31.23982783
2013,NX68,Red,47,-4.10668,55.13185761,31.23982783
2013,NX69,Grey,1,-4.16902,55.1877,49.38303362
2013,NX75,Red,21,-3.905730769,54.87856154,21.48052143
2013,NX76,Red,14,-3.959481,54.946696,9.151917499
2013,NX77,Grey,1,-3.93558,55.01898,37.32133242
2013,NX77,Red,8,-3.9494125,55.0481825,37.32133242
2013,NX78,Red,7,-3.891077143,55.15928857,32.49047078
2013,NX79,Grey,12,-3.9164925,55.21610167,27.73666307
2013,NX79,Red,14,-3.949839167,55.22513333,27.73666307
2013,NX85,Grey,3,-3.810313333,54.87553,26.54080807
2013,NX85,Red,51,-3.801675714,54.8812769,26.54080807
2013,NX86,Red,63,-3.806634127,54.92774302,19.9329177
2013,NX87,Red,5,-3.83086,55.0451675,13.57025846
2013,NX88,Grey,2,-3.8421,55.17348,20.12792973
2013,NX88,Red,89,-3.859768387,55.17382403,20.12792973
2013,NX89,Grey,5,-3.7926025,55.2417125,23.08957066
2013,NX89,Red,12,-3.8212275,55.23989375,23.08957066
2013,NX95,Grey,2,-3.638505,54.89312,8.215517656
2013,NX96,Grey,2,-3.61266,54.98454,41.50211437
2013,NX96,Red,4,-3.7097175,55.007985,41.50211437
2013,NX97,Grey,15,-3.628610909,55.05887636,14.26496372
2013,NX97,Red,118,-3.629373448,55.02910009,14.26496372
2013,NX98,Grey,3,-3.688693333,55.14355333,22.23443657
2013,NX98,Red,22,-3.681722857,55.15109357,22.23443657
2013,NX99,Grey,3,-3.71306,55.22579,47.24421085
2013,NX99,Red,42,-3.615180238,55.21705738,47.24421085
2013,NY06,Grey,7,-3.43235,55.01161,6.498054524
2013,NY06,Red,34,-3.431652059,55.01092176,6.498054524
2013,NY07,Red,22,-3.470112727,55.05740955,20.50556632
2013,NY08,Grey,27,-3.527151852,55.11996333,10.65754304
2013,NY08,Red,88,-3.516728625,55.128701,10.65754304
2013,NY09,Grey,2,-3.47185,55.23581,48.97924599
2013,NY09,Red,19,-3.473224375,55.23988188,48.97924599
2013,NY16,Grey,10,-3.279653,55.011896,6.418828873
