OSGR10km,Year,Count Red,Count Grey,Latitude(WGS84),Longitude(WGS84),Ratio Red/Grey,Forest Cover (%)
NO52,2017,1,0,56.4258,-2.81141,1,0.741670643
NO53,2008,4,2,56.52426,-2.76252,0.666666667,6.448070981
NO53,2009,1,6,56.51733,-2.77518125,0.142857143,6.448070981
NO53,2010,7,7,56.51599386,-2.770664571,0.5,6.448070981
NO53,2011,3,9,56.51839458,-2.753381042,0.25,6.448070981
NO53,2012,3,44,56.50484857,-2.721696667,0.063829787,6.448070981
NO53,2013,0,14,56.50229538,-2.736115385,0,6.448070981
NO53,2014,0,7,56.50698143,-2.750821429,0,6.448070981
NO53,2015,5,31,56.52042621,-2.765598214,0.138888889,6.448070981
NO53,2016,11,9,56.52521386,-2.789614848,0.55,6.448070981
NO53,2017,2,20,56.51795125,-2.756456563,0.090909091,6.448070981
NO54,2008,2,0,56.629445,-2.787245,1,7.570465449
NO54,2009,13,1,56.5918515,-2.7339955,0.928571429,7.570465449
NO54,2010,21,2,56.58431364,-2.761242727,0.913043478,7.570465449
NO54,2011,18,3,56.59696869,-2.745112619,0.857142857,7.570465449
NO54,2012,30,0,56.62585238,-2.711609048,1,7.570465449
NO54,2013,7,24,56.60345833,-2.755119583,0.225806452,7.570465449
NO54,2014,1,32,56.60640656,-2.717342656,0.03030303,7.570465449
NO54,2015,18,3,56.60264905,-2.736399881,0.857142857,7.570465449
NO54,2016,16,11,56.59783766,-2.747910747,0.592592593,7.570465449
NO54,2017,7,6,56.60292821,-2.761768929,0.538461538,7.570465449
NO55,2008,15,0,56.65938889,-2.747186667,1,20.73300371
NO55,2009,12,4,56.67482889,-2.692178889,0.75,20.73300371
NO55,2010,13,2,56.702775,-2.695165556,0.866666667,20.73300371
NO55,2011,31,10,56.67430965,-2.779586652,0.756097561,20.73300371
NO55,2012,30,2,56.65817237,-2.777812368,0.9375,20.73300371
NO55,2013,21,0,56.680487,-2.739134,1,20.73300371
NO55,2014,6,0,56.67636,-2.742972,1,20.73300371
NO55,2015,31,4,56.67719063,-2.731293333,0.885714286,20.73300371
NO55,2016,49,1,56.68802257,-2.743663649,0.98,20.73300371
NO55,2017,35,1,56.68319907,-2.781553519,0.972222222,20.73300371
NO56,2008,11,0,56.758164,-2.700176,1,10.05658711
NO56,2009,5,0,56.7830225,-2.681225,1,10.05658711
NO56,2010,11,0,56.76143111,-2.697961111,1,10.05658711
NO56,2011,15,2,56.777035,-2.702075625,0.882352941,10.05658711
NO56,2012,23,3,56.74561688,-2.691821875,0.884615385,10.05658711
NO56,2013,3,0,56.74980333,-2.691113333,1,10.05658711
NO56,2014,30,1,56.75585125,-2.673788333,0.967741935,10.05658711
NO56,2015,32,4,56.7475717,-2.705360795,0.888888889,10.05658711
NO56,2016,33,1,56.7682276,-2.717939,0.970588235,10.05658711
NO56,2017,22,0,56.75940579,-2.717245789,1,10.05658711
NO57,2008,2,0,56.8644,-2.70775,1,6.272599185
NO57,2009,5,0,56.832975,-2.664915,1,6.272599185
NO57,2010,3,0,56.83273,-2.689365,1,6.272599185
NO57,2011,1,0,56.8417,-2.67122,1,6.272599185
NO57,2012,20,0,56.84969154,-2.685925385,1,6.272599185
NO57,2013,5,0,56.85879,-2.695636667,1,6.272599185
NO57,2014,6,0,56.83341667,-2.683473333,1,6.272599185
NO57,2015,9,0,56.84729,-2.68395,1,6.272599185
NO57,2016,17,0,56.851261,-2.688051,1,6.272599185
NO57,2017,17,1,56.8431575,-2.6791025,0.944444444,6.272599185
NO59,2008,24,7,57.06642905,-2.758226429,0.774193548,46.01015358
NO59,2009,72,0,57.06792083,-2.776588333,1,46.01015358
NO59,2010,40,0,57.07105586,-2.779974138,1,46.01015358
NO59,2011,21,0,57.07540143,-2.786881429,1,46.01015358
NO59,2012,20,0,57.06640083,-2.762475,1,46.01015358
NO59,2013,5,0,57.0691375,-2.75942,1,46.01015358
NO59,2014,8,1,57.06375286,-2.743354286,0.888888889,46.01015358
NO59,2015,34,0,57.07317583,-2.77489125,1,46.01015358
NO59,2016,21,0,57.07589235,-2.761469412,1,46.01015358
NO59,2017,15,0,57.073204,-2.765514,1,46.01015358
NO63,2010,1,0,56.5464,-2.61882,1,0.196703397
NO63,2011,1,0,56.54984,-2.64978,1,0.196703397
NO63,2012,0,3,56.54836,-2.63605,0,0.196703397
NO63,2015,1,1,56.53803,-2.58292,0.5,0.196703397
NO63,2016,0,1,56.54728,-2.62208,0,0.196703397
NO64,2008,16,0,56.57238375,-2.61028625,1,5.382596215
NO64,2009,11,0,56.58973333,-2.595826667,1,5.382596215
NO64,2010,19,8,56.57492385,-2.594868974,0.703703704,5.382596215
NO64,2011,26,13,56.58141091,-2.588352727,0.666666667,5.382596215
NO64,2012,23,3,56.57029688,-2.604678438,0.884615385,5.382596215
NO64,2013,7,7,56.58337857,-2.602699881,0.5,5.382596215
NO64,2014,10,4,56.57716917,-2.592031667,0.714285714,5.382596215
NO64,2015,28,6,56.59059667,-2.589562813,0.823529412,5.382596215
NO64,2016,39,4,56.58510806,-2.601134306,0.906976744,5.382596215
NO64,2017,41,38,56.5943286,-2.5914985,0.518987342,5.382596215
NO65,2009,3,4,56.70093,-2.6249575,0.428571429,10.54147496
NO65,2010,2,0,56.67743,-2.64544,1,10.54147496
NO65,2011,7,24,56.70314525,-2.60995025,0.225806452,10.54147496
NO65,2012,7,6,56.70631883,-2.6003975,0.538461538,10.54147496
NO65,2013,5,4,56.69324,-2.577691,0.555555556,10.54147496
NO65,2014,2,8,56.720015,-2.625665833,0.2,10.54147496
NO65,2015,27,22,56.71096167,-2.605144167,0.551020408,10.54147496
NO65,2016,37,47,56.71141182,-2.582247697,0.44047619,10.54147496
NO65,2017,14,33,56.69761473,-2.579952311,0.29787234,10.54147496
NO66,2008,13,1,56.7980625,-2.610009167,0.928571429,14.35530065
NO66,2009,13,0,56.79226125,-2.5961525,1,14.35530065
NO66,2010,18,1,56.75708308,-2.634100769,0.947368421,14.35530065
NO66,2011,26,10,56.77532301,-2.561770882,0.722222222,14.35530065
NO66,2012,58,0,56.77207939,-2.561816364,1,14.35530065
NO66,2013,9,0,56.77359125,-2.576615,1,14.35530065
NO66,2014,6,1,56.76436625,-2.61022625,0.857142857,14.35530065
NO66,2015,41,12,56.76688432,-2.554984642,0.773584906,14.35530065
NO66,2016,34,5,56.7598434,-2.595606,0.871794872,14.35530065
NO66,2017,41,4,56.77076542,-2.582717417,0.911111111,14.35530065
NO67,2008,11,0,56.8325075,-2.5268425,1,18.81641631
NO67,2009,16,0,56.84768,-2.582516667,1,18.81641631
NO67,2010,22,0,56.86450727,-2.583385455,1,18.81641631
NO67,2011,25,13,56.84005318,-2.615211579,0.657894737,18.81641631
NO67,2012,41,0,56.83349654,-2.620656923,1,18.81641631
NO67,2013,5,0,56.85388,-2.5989875,1,18.81641631
NO67,2014,7,0,56.841908,-2.562902,1,18.81641631
NO67,2015,30,2,56.82975688,-2.593654167,0.9375,18.81641631
NO67,2016,16,0,56.82967688,-2.630281875,1,18.81641631
NO67,2017,20,1,56.83636556,-2.628904444,0.952380952,18.81641631
NO68,2008,3,0,56.95101,-2.54334,1,32.36294447
NO68,2010,5,0,56.9418675,-2.5631375,1,32.36294447
NO68,2011,1,0,56.98291,-2.57462,1,32.36294447
NO68,2012,3,0,56.93926,-2.56043,1,32.36294447
NO68,2015,2,0,56.98031,-2.572115,1,32.36294447
NO68,2016,2,0,56.94727,-2.57942,1,32.36294447
NO69,2008,28,94,57.05086994,-2.523274435,0.229508197,47.0068188
NO69,2009,67,54,57.05252834,-2.531997286,0.553719008,47.0068188
NO69,2010,62,28,57.05301443,-2.518924039,0.688888889,47.0068188
NO69,2011,61,21,57.04978886,-2.515183571,0.743902439,47.0068188
NO69,2012,64,7,57.05534059,-2.552332412,0.901408451,47.0068188
NO69,2013,40,4,57.05675829,-2.529604857,0.909090909,47.0068188
NO69,2014,25,0,57.06365133,-2.530120667,1,47.0068188
NO69,2015,61,2,57.0636065,-2.539101227,0.968253968,47.0068188
NO69,2016,33,0,57.05234962,-2.520014615,1,47.0068188
NO69,2017,47,0,57.05663162,-2.529235946,1,47.0068188
NO75,2010,1,0,56.72311,-2.47792,1,0.475451282
NO75,2011,1,0,56.67995,-2.48554,1,0.475451282
NO75,2012,1,3,56.70856,-2.470538333,0.25,0.475451282
NO75,2013,1,0,56.71514,-2.44678,1,0.475451282
NO75,2015,0,2,56.69973,-2.48171,0,0.475451282
NO75,2016,11,4,56.68273444,-2.482804444,0.733333333,0.475451282
NO75,2017,3,1,56.68939333,-2.484295,0.75,0.475451282
NO76,2008,1,0,56.77274,-2.41638,1,6.795471795
NO76,2009,1,0,56.7545,-2.4914,1,6.795471795
NO76,2010,9,0,56.760566,-2.477482,1,6.795471795
NO76,2011,19,15,56.74486463,-2.461714875,0.558823529,6.795471795
NO76,2012,26,0,56.74914438,-2.46381,1,6.795471795
NO76,2013,15,0,56.74859615,-2.457320769,1,6.795471795
NO76,2014,9,0,56.76824667,-2.449363333,1,6.795471795
NO76,2015,46,2,56.74756897,-2.465164655,0.958333333,6.795471795
NO76,2016,38,7,56.74571528,-2.462920238,0.844444444,6.795471795
NO76,2017,48,3,56.74575959,-2.470612927,0.941176471,6.795471795
NO77,2008,21,0,56.86710625,-2.46538125,1,9.243038182
NO77,2009,13,0,56.83903889,-2.469853333,1,9.243038182
NO77,2010,9,0,56.83209778,-2.467941111,1,9.243038182
NO77,2011,12,0,56.838524,-2.471769,1,9.243038182
NO77,2012,6,0,56.860622,-2.479804,1,9.243038182
NO77,2013,1,0,56.82879,-2.4805,1,9.243038182
NO77,2014,3,0,56.88099,-2.47891,1,9.243038182
NO77,2015,35,0,56.83272621,-2.483296552,1,9.243038182
NO77,2016,14,0,56.84699,-2.4818225,1,9.243038182
NO77,2017,14,3,56.829855,-2.466523167,0.823529412,9.243038182
NO78,2015,2,0,56.98859,-2.33157,1,48.68599389
NO78,2016,3,0,56.96366333,-2.358196667,1,48.68599389
NO79,2008,23,100,57.0542986,-2.433850783,0.18699187,39.10350754
NO79,2009,38,88,57.05684506,-2.422884262,0.301587302,39.10350754
NO79,2010,52,35,57.05332807,-2.409258143,0.597701149,39.10350754
NO79,2011,136,18,57.05518086,-2.407632118,0.883116883,39.10350754
NO79,2012,64,22,57.06034819,-2.394622101,0.744186047,39.10350754
NO79,2013,82,13,57.06213645,-2.414471413,0.863157895,39.10350754
NO79,2014,43,9,57.06061931,-2.408298235,0.826923077,39.10350754
NO79,2015,101,11,57.05960987,-2.418696829,0.901785714,39.10350754
NO79,2016,88,2,57.05739915,-2.377223944,0.977777778,39.10350754
NO79,2017,66,1,57.0589051,-2.433197692,0.985074627,39.10350754
NO87,2015,0,2,56.845,-2.27456,0,2.233297398
NO88,2008,2,1,56.9784475,-2.2508775,0.666666667,14.23193133
NO88,2009,5,10,56.97727744,-2.242369444,0.333333333,14.23193133
NO88,2010,8,3,56.97714188,-2.25845375,0.727272727,14.23193133
NO88,2011,17,12,56.96385625,-2.25355625,0.586206897,14.23193133
NO88,2012,29,9,56.97570992,-2.247808095,0.763157895,14.23193133
NO88,2013,10,9,56.97479432,-2.24516108,0.526315789,14.23193133
NO88,2014,6,6,56.96506625,-2.25506375,0.5,14.23193133
NO88,2015,14,0,56.97017769,-2.262876923,1,14.23193133
NO88,2016,19,0,56.97382053,-2.264884737,1,14.23193133
NO88,2017,14,0,56.96493154,-2.260943077,1,14.23193133
NO89,2008,4,309,57.07426819,-2.274260585,0.012779553,16.3921579
NO89,2009,4,142,57.06460432,-2.258111326,0.02739726,16.3921579
NO89,2010,13,11,57.06987045,-2.293585664,0.541666667,16.3921579
NO89,2011,10,7,57.05715937,-2.302322619,0.588235294,16.3921579
NO89,2012,10,5,57.07450063,-2.258634375,0.666666667,16.3921579
NO89,2013,28,3,57.05861232,-2.286764762,0.903225806,16.3921579
NO89,2014,9,5,57.073142,-2.245796143,0.642857143,16.3921579
NO89,2015,14,31,57.0776153,-2.258974094,0.311111111,16.3921579
NO89,2016,21,10,57.07752595,-2.253489286,0.677419355,16.3921579
NO89,2017,27,4,57.08415933,-2.247878462,0.870967742,16.3921579
NO99,2008,0,3,57.04075,-2.14746,0,1.124220082
NO99,2015,1,0,57.0572,-2.16402,1,1.124220082
NO99,2017,1,0,57.05454,-2.13434,1,1.124220082
NR73,2013,1,0,55.57313,-5.50549,1,55.00155792
NR73,2015,1,0,55.55419,-5.49758,1,55.00155792
NR73,2017,2,0,55.564745,-5.505665,1,55.00155792
NR74,2014,2,0,55.60905,-5.50827,1,60.28375369
NR76,2009,1,0,55.81963,-5.65003,1,46.73579097
NR76,2011,2,0,55.803395,-5.64564,1,46.73579097
NR76,2012,3,0,55.816165,-5.64966,1,46.73579097
NR76,2016,2,0,55.79747,-5.52657,1,46.73579097
NR76,2017,4,0,55.804155,-5.52079,1,46.73579097
NR77,2010,1,0,55.92523,-5.61665,1,15.76644771
NR77,2012,1,0,55.9451,-5.66088,1,15.76644771
NR77,2013,4,0,55.936395,-5.55441,1,15.76644771
NR77,2014,1,0,55.90469,-5.66811,1,15.76644771
NR77,2016,8,0,55.91945,-5.58512,1,15.76644771
NR77,2017,1,0,55.92334,-5.61967,1,15.76644771
NR78,2011,5,0,56.009152,-5.600124,1,31.34818602
NR78,2012,1,0,56.0267,-5.63658,1,31.34818602
NR78,2013,6,0,56.0125425,-5.605655,1,31.34818602
NR78,2014,4,0,56.01839667,-5.61147,1,31.34818602
NR78,2015,2,0,56.033705,-5.60989,1,31.34818602
NR78,2016,3,0,56.04578,-5.588893333,1,31.34818602
NR78,2017,7,0,56.02357714,-5.613685714,1,31.34818602
NR79,2010,4,0,56.06841,-5.547783333,1,15.42552836
NR79,2011,3,0,56.07963,-5.570663333,1,15.42552836
NR79,2012,3,0,56.06032333,-5.56989,1,15.42552836
NR79,2013,2,0,56.08508,-5.55677,1,15.42552836
NR79,2015,1,0,56.09047,-5.55727,1,15.42552836
NR79,2016,2,0,56.08968,-5.55808,1,15.42552836
NR79,2017,15,0,56.06886889,-5.555045556,1,15.42552836
NR82,2008,1,0,55.50342,-5.33546,1,0.046482629
NR82,2009,2,0,55.50427,-5.33711,1,0.046482629
NR82,2011,4,0,55.50479,-5.33478,1,0.046482629
NR82,2015,4,0,55.50209667,-5.329006667,1,0.046482629
NR82,2016,2,0,55.50423,-5.33869,1,0.046482629
NR82,2017,2,0,55.50265,-5.33064,1,0.046482629
NR83,2016,1,0,55.58717,-5.49179,1,7.382230388
NR84,2008,12,0,55.64744,-5.37871,1,17.3322738
NR84,2010,17,0,55.64744,-5.37871,1,17.3322738
NR84,2012,1,0,55.62906,-5.39301,1,17.3322738
NR84,2014,1,0,55.62906,-5.39301,1,17.3322738
NR84,2015,5,0,55.65342,-5.379223333,1,17.3322738
NR85,2012,1,0,55.78137,-5.50504,1,34.25437966
NR86,2010,10,0,55.796226,-5.482598,1,48.89274121
NR86,2011,10,0,55.8342,-5.465361667,1,48.89274121
NR86,2012,1,0,55.86905,-5.41153,1,48.89274121
NR86,2013,1,0,55.83745,-5.44871,1,48.89274121
NR86,2015,1,0,55.79375,-5.48545,1,48.89274121
NR86,2016,5,0,55.81648333,-5.458533333,1,48.89274121
NR86,2017,7,0,55.833898,-5.459558,1,48.89274121
NR87,2010,6,0,55.88786667,-5.419826667,1,26.26139138
NR87,2011,3,0,55.88367333,-5.422466667,1,26.26139138
NR87,2012,2,0,55.900645,-5.42311,1,26.26139138
NR87,2015,5,0,55.92648,-5.43181,1,26.26139138
NR87,2016,1,0,55.88955,-5.41813,1,26.26139138
NR88,2008,3,0,56.01428,-5.4428,1,52.44289631
NR88,2010,9,0,56.017646,-5.452872,1,52.44289631
NR88,2011,3,0,56.01517333,-5.417836667,1,52.44289631
NR88,2012,6,0,56.00404333,-5.44017,1,52.44289631
NR88,2014,12,0,56.02519,-5.42237,1,52.44289631
NR88,2015,16,0,56.01158333,-5.436738889,1,52.44289631
NR88,2016,12,0,56.00775286,-5.438404286,1,52.44289631
NR88,2017,25,0,56.01558,-5.427162308,1,52.44289631
NR89,2010,3,0,56.09616,-5.49274,1,51.45119787
NR89,2011,4,0,56.0840625,-5.4687275,1,51.45119787
NR89,2012,21,0,56.10514167,-5.427156667,1,51.45119787
NR89,2013,1,0,56.07165,-5.5275,1,51.45119787
NR89,2014,7,0,56.09724,-5.47873,1,51.45119787
NR89,2015,10,0,56.086385,-5.48888375,1,51.45119787
NR89,2016,15,0,56.10795455,-5.507927273,1,51.45119787
NR89,2017,6,0,56.093205,-5.489645,1,51.45119787
NR92,2008,1,0,55.50913,-5.18861,1,26.77105058
NR92,2011,2,0,55.448985,-5.211035,1,26.77105058
NR92,2012,9,0,55.47120714,-5.25573,1,26.77105058
NR92,2013,4,0,55.483955,-5.2736425,1,26.77105058
NR92,2014,2,0,55.466545,-5.25242,1,26.77105058
NR92,2016,2,0,55.50658,-5.3183,1,26.77105058
NR92,2017,5,0,55.474875,-5.276885,1,26.77105058
NR93,2008,2,0,55.539325,-5.287765,1,19.54085271
NR93,2010,3,0,55.55872,-5.209655,1,19.54085271
NR93,2011,4,0,55.550475,-5.274415,1,19.54085271
NR93,2012,2,0,55.520765,-5.309195,1,19.54085271
NR93,2013,2,0,55.52944,-5.296055,1,19.54085271
NR93,2015,8,0,55.55292833,-5.26719,1,19.54085271
NR93,2016,1,0,55.52401,-5.28886,1,19.54085271
NR93,2017,1,0,55.57229,-5.21435,1,19.54085271
NR94,2011,7,0,55.697012,-5.274738,1,2.662583153
NR94,2016,1,0,55.6962,-5.32573,1,2.662583153
NR95,2009,1,0,55.70427,-5.27216,1,1.611900353
NR95,2010,2,0,55.704085,-5.28767,1,1.611900353
NR95,2011,24,0,55.702316,-5.284734,1,1.611900353
NR95,2015,4,0,55.70367667,-5.28883,1,1.611900353
NR95,2016,4,0,55.704445,-5.290885,1,1.611900353
NR96,2016,2,0,55.86656,-5.246925,1,17.80451518
NR97,2008,4,0,55.91828667,-5.241886667,1,40.70438448
NR97,2009,1,0,55.91844,-5.28139,1,40.70438448
NR97,2010,2,0,55.916105,-5.25078,1,40.70438448
NR97,2011,2,0,55.91701,-5.249865,1,40.70438448
NR97,2012,6,0,55.921618,-5.239534,1,40.70438448
NR97,2013,5,0,55.91378,-5.224173333,1,40.70438448
NR97,2015,1,0,55.95902,-5.31047,1,40.70438448
NR97,2016,11,0,55.9199,-5.2394675,1,40.70438448
NR98,2010,2,0,56.03419,-5.2131,1,46.06590166
NR98,2011,9,0,56.007155,-5.32605,1,46.06590166
NR98,2012,8,0,56.0214625,-5.3197275,1,46.06590166
NR98,2013,4,0,55.98148,-5.32763,1,46.06590166
NR98,2014,1,0,56.01933,-5.36564,1,46.06590166
NR98,2015,4,0,56.0076875,-5.3310875,1,46.06590166
NR98,2016,3,0,56.041755,-5.320255,1,46.06590166
NR98,2017,5,0,56.008112,-5.276164,1,46.06590166
NR99,2008,3,0,56.1311,-5.22867,1,50.52842409
NR99,2010,1,0,56.12794,-5.24458,1,50.52842409
NR99,2012,9,0,56.082305,-5.31229375,1,50.52842409
NR99,2013,1,0,56.09433,-5.22559,1,50.52842409
NR99,2014,2,0,56.11247,-5.27308,1,50.52842409
NR99,2015,6,0,56.097025,-5.2849,1,50.52842409
NR99,2016,11,0,56.0806675,-5.314635,1,50.52842409
NR99,2017,10,0,56.07822833,-5.307291667,1,50.52842409
NS02,2008,21,0,55.50446833,-5.104806667,1,25.01496164
NS02,2009,17,0,55.506605,-5.11217125,1,25.01496164
NS02,2010,2,0,55.52006,-5.11343,1,25.01496164
NS02,2011,13,0,55.51312615,-5.105933846,1,25.01496164
NS02,2012,14,0,55.5043475,-5.103741667,1,25.01496164
NS02,2013,7,0,55.49499,-5.104215714,1,25.01496164
NS02,2015,14,0,55.491258,-5.101409,1,25.01496164
NS02,2016,7,0,55.482975,-5.107468333,1,25.01496164
NS02,2017,7,0,55.49302286,-5.095684286,1,25.01496164
NS03,2008,82,0,55.56585606,-5.143947121,1,17.38927612
NS03,2009,85,0,55.58617356,-5.152161864,1,17.38927612
NS03,2010,41,0,55.58777808,-5.155616923,1,17.38927612
NS03,2011,166,0,55.58862814,-5.154967714,1,17.38927612
NS03,2012,15,0,55.57649357,-5.151452143,1,17.38927612
NS03,2013,13,0,55.58364,-5.153846667,1,17.38927612
NS03,2014,16,0,55.57169769,-5.146691538,1,17.38927612
NS03,2015,41,0,55.5596303,-5.138438182,1,17.38927612
NS03,2016,12,0,55.553217,-5.132862,1,17.38927612
NS03,2017,9,0,55.57735286,-5.150048571,1,17.38927612
NS04,2008,6,0,55.659065,-5.15322,1,4.66100538
NS04,2009,7,0,55.65953857,-5.153354286,1,4.66100538
NS04,2010,4,0,55.65378333,-5.145776667,1,4.66100538
NS04,2011,4,0,55.66301,-5.156985,1,4.66100538
NS04,2012,5,0,55.656744,-5.156038,1,4.66100538
NS04,2013,4,0,55.65918667,-5.15424,1,4.66100538
NS04,2014,1,0,55.63131,-5.14855,1,4.66100538
NS04,2015,11,0,55.65179,-5.150518333,1,4.66100538
NS06,2017,1,0,55.84508,-5.1298,1,7.252329148
NS07,2012,3,0,55.95354667,-5.18983,1,24.11880928
NS07,2013,2,0,55.90569,-5.04685,1,24.11880928
NS07,2015,2,0,55.95258,-5.14406,1,24.11880928
NS07,2016,1,0,55.93253,-5.05718,1,24.11880928
NS07,2017,1,0,55.93393,-5.17059,1,24.11880928
NS08,2010,1,0,56.00146,-5.09591,1,49.73176101
NS08,2011,1,0,56.00856,-5.11918,1,49.73176101
NS08,2012,6,0,56.02175667,-5.179383333,1,49.73176101
NS08,2014,5,0,56.01959,-5.16407,1,49.73176101
NS08,2015,2,0,55.98966,-5.20563,1,49.73176101
NS08,2017,2,0,56.019675,-5.13913,1,49.73176101
NS09,2008,6,0,56.12404833,-5.070623333,1,50.25870723
NS09,2010,3,0,56.12961333,-5.063823333,1,50.25870723
NS09,2011,10,0,56.12431667,-5.16735,1,50.25870723
NS09,2012,9,0,56.13518571,-5.180332857,1,50.25870723
NS09,2013,13,0,56.09905,-5.21497,1,50.25870723
NS09,2015,1,0,56.151,-5.06727,1,50.25870723
NS09,2016,2,0,56.11816,-5.17862,1,50.25870723
NS09,2017,5,0,56.08561667,-5.191636667,1,50.25870723
NS16,2008,2,0,55.87315,-4.97696,1,6.929545324
NS16,2010,5,0,55.87278,-5.002536667,1,6.929545324
NS16,2011,20,0,55.871122,-4.98676,1,6.929545324
NS16,2015,3,0,55.86975667,-4.99322,1,6.929545324
NS16,2016,2,0,55.865,-4.97953,1,6.929545324
NS16,2017,6,0,55.865405,-4.999545,1,6.929545324
NS17,2008,11,0,55.94490667,-4.945965556,1,39.15256929
NS17,2009,1,0,55.92061,-4.94698,1,39.15256929
NS17,2010,8,0,55.95333,-4.934745714,1,39.15256929
NS17,2011,26,4,55.921275,-4.9123275,0.866666667,39.15256929
NS17,2012,21,0,55.93346857,-4.945182143,1,39.15256929
NS17,2013,11,0,55.945254,-4.936515,1,39.15256929
NS17,2014,1,0,55.97105,-4.91398,1,39.15256929
NS17,2015,21,0,55.95378471,-4.926995882,1,39.15256929
NS17,2016,7,0,55.95600667,-4.945118333,1,39.15256929
NS17,2017,10,0,55.96160778,-4.927962222,1,39.15256929
NS18,2008,89,0,56.04939934,-4.921881579,1,45.04469099
NS18,2009,8,0,56.04436286,-4.932547143,1,45.04469099
NS18,2010,60,0,56.04030714,-4.921644571,1,45.04469099
NS18,2011,38,0,56.01943773,-4.946760455,1,45.04469099
NS18,2012,42,0,56.01181818,-4.945933182,1,45.04469099
NS18,2013,19,0,56.01251556,-4.924253333,1,45.04469099
NS18,2014,11,0,56.00516429,-4.950512857,1,45.04469099
NS18,2015,36,0,56.01471625,-4.954197917,1,45.04469099
NS18,2016,33,0,56.0115676,-4.939252,1,45.04469099
NS18,2017,21,0,55.99948133,-4.95213,1,45.04469099
NS19,2008,110,0,56.1281981,-5.02644619,1,45.22846716
NS19,2009,15,0,56.133918,-5.013832,1,45.22846716
NS19,2010,100,0,56.12981305,-5.025891695,1,45.22846716
NS19,2011,31,0,56.11863563,-5.006483125,1,45.22846716
NS19,2012,17,0,56.10666143,-5.02153,1,45.22846716
NS19,2013,7,0,56.13206667,-5.03365,1,45.22846716
NS19,2016,8,0,56.138456,-5.008386,1,45.22846716
NS19,2017,23,0,56.123558,-4.999985,1,45.22846716
NS20,2008,2,11,55.29056679,-4.754353214,0.153846154,19.31977885
NS20,2009,2,10,55.3062925,-4.805875,0.166666667,19.31977885
NS20,2010,0,2,55.3268,-4.736405,0,19.31977885
NS20,2011,1,4,55.2809,-4.75345,0.2,19.31977885
NS20,2013,0,4,55.349445,-4.7890875,0,19.31977885
NS20,2014,1,5,55.304149,-4.770517,0.166666667,19.31977885
NS20,2015,0,13,55.34103,-4.788691667,0,19.31977885
NS20,2016,1,16,55.31150063,-4.750444063,0.058823529,19.31977885
NS20,2017,0,9,55.34805667,-4.792106667,0,19.31977885
NS21,2008,0,4,55.35488,-4.68703,0,6.06168393
NS21,2009,0,2,55.3576,-4.68564,0,6.06168393
NS21,2010,0,1,55.35467,-4.69649,0,6.06168393
NS21,2011,0,44,55.35814114,-4.769762955,0,6.06168393
NS21,2012,0,1,55.3557,-4.69238,0,6.06168393
NS21,2013,0,3,55.4018,-4.72857,0,6.06168393
NS21,2014,0,70,55.35707,-4.77002,0,6.06168393
NS21,2015,0,18,55.37367278,-4.72908,0,6.06168393
NS21,2016,1,21,55.3719831,-4.712694762,0.045454545,6.06168393
NS21,2017,0,19,55.38623421,-4.725975789,0,6.06168393
NS24,2009,0,1,55.69528,-4.85837,0,4.266493507
NS24,2010,0,1,55.64975,-4.72628,0,4.266493507
NS24,2011,0,4,55.64993667,-4.775706667,0,4.266493507
NS24,2015,0,4,55.703465,-4.784935,0,4.266493507
NS24,2016,0,3,55.64690667,-4.734193333,0,4.266493507
NS24,2017,0,6,55.6684875,-4.7721025,0,4.266493507
NS25,2008,0,1,55.78887,-4.85405,0,11.85043463
NS25,2011,1,6,55.76441,-4.85143,0.142857143,11.85043463
NS25,2013,0,1,55.79713,-4.8525,0,11.85043463
NS25,2016,0,2,55.78461,-4.85913,0,11.85043463
NS25,2017,0,3,55.753815,-4.85388,0,11.85043463
NS26,2011,0,2,55.81138,-4.85802,0,3.678949791
NS26,2015,0,1,55.81033,-4.85882,0,3.678949791
NS26,2017,0,1,55.80379,-4.86951,0,3.678949791
NS27,2010,0,1,55.93518,-4.74471,0,10.57459832
NS27,2012,0,1,55.9588,-4.77362,0,10.57459832
NS27,2013,0,3,55.95427,-4.81495,0,10.57459832
NS27,2014,0,1,55.94932,-4.7735,0,10.57459832
NS27,2015,0,2,55.95094,-4.766215,0,10.57459832
NS27,2016,0,10,55.94741,-4.768638,0,10.57459832
NS27,2017,0,2,55.933285,-4.847855,0,10.57459832
NS28,2008,3,0,56.06664,-4.89224,1,17.33576678
NS28,2010,1,1,56.04316,-4.87648,0.5,17.33576678
NS28,2011,1,2,56.0359,-4.8163425,0.333333333,17.33576678
NS28,2012,0,33,56.0607675,-4.823955833,0,17.33576678
NS28,2013,0,10,56.06857,-4.81967,0,17.33576678
NS28,2014,0,7,56.02919,-4.823735,0,17.33576678
NS28,2015,0,9,56.01514,-4.763415,0,17.33576678
NS28,2016,1,18,56.03497808,-4.819854231,0.052631579,17.33576678
NS28,2017,5,38,56.02962441,-4.808003588,0.11627907,17.33576678
NS29,2010,16,3,56.13598625,-4.809205,0.842105263,28.2935262
NS29,2011,19,1,56.12623711,-4.820725,0.95,28.2935262
NS29,2012,3,0,56.15042,-4.88404,1,28.2935262
NS29,2015,1,0,56.12682,-4.81629,1,28.2935262
NS29,2016,1,1,56.11466,-4.82705,0.5,28.2935262
