Year,OSGR10km,Type,Species,Latitude(WGS84),Longitude(WGS84),Count,Forest Cover(%)
1990,NJ56,Red,Red,57.672607,-2.756079,1,0.133328252
1990,NJ60,Red,Red,57.134567,-2.579862,1,0.260572992
1990,NJ62,Red,Red,57.314216,-2.582689,1,0.281017805
1990,NJ66,Red,Red,57.673497,-2.588443,1,0.047543882
1990,NJ70,Red,Red,57.135222,-2.41466,1,0.271022756
1990,NJ71,Red,Red,57.22505,-2.415668,1,0.178261556
1990,NJ72,Red,Red,57.314876,-2.416682,1,0.086470649
1990,NJ73,Red,Red,57.4047,-2.417702,1,0.102744658
1990,NJ74,Red,Red,57.494524,-2.418728,1,0.082144756
1990,NJ75,Red,Red,57.584346,-2.419759,1,0.091663401
1990,NJ80,Red,Red,57.13566,-2.249452,1,0.145801017
1990,NJ81,Red,Red,57.225489,-2.250059,1,0.156304331
1990,NJ82,Red,Red,57.315316,-2.250669,1,0.070620342
1990,NJ83,Red,Red,57.405142,-2.251283,1,0.116073865
1990,NJ84,Red,Red,57.494967,-2.2519,1,0.065000952
1990,NJ92,Red,Red,57.315538,-2.084653,1,0.075211226
1990,NJ93,Red,Red,57.405365,-2.084861,1,0.093215859
1990,NJ95,Red,Red,57.585015,-2.08528,1,0.115319629
1990,NM75,Red,Red,56.63261,-5.670259,1,0.143141501
1990,NM80,Red,Red,56.188936,-5.4665,1,0.29681353
1990,NM90,Red,Red,56.193345,-5.305651,1,0.527416925
1990,NM91,Red,Red,56.283039,-5.313395,1,0.587993901
1990,NN00,Red,Red,56.197546,-5.144758,1,0.544649386
1990,NN01,Red,Red,56.287253,-5.152126,1,0.306869877
1990,NN02,Red,Red,56.376959,-5.159537,1,0.371482303
1990,NN03,Red,Red,56.466663,-5.16699,1,0.259587687
1990,NN04,Red,Red,56.556364,-5.174486,1,0.140623869
1990,NN06,Red,Red,56.735762,-5.189608,1,0.299504326
1990,NN08,Red,Red,56.915151,-5.204907,1,0.126535655
1990,NN11,Red,Red,56.291258,-4.990815,1,0.418270196
1990,NN12,Red,Red,56.380977,-4.997848,1,0.273429313
1990,NN13,Red,Red,56.470695,-5.004921,1,0.071519827
1990,NN14,Red,Red,56.56041,-5.012035,1,0.139437749
1990,NN15,Red,Red,56.650123,-5.01919,1,0.098083028
1990,NN16,Red,Red,56.739835,-5.026387,1,0.253802358
1990,NN17,Red,Red,56.829544,-5.033625,1,0.310964359
1990,NN18,Red,Red,56.919252,-5.040906,1,0.38975194
1990,NN20,Red,Red,56.205319,-4.822848,1,0.275774059
1990,NN21,Red,Red,56.295053,-4.829465,1,0.108665813
1990,NN28,Red,Red,56.923138,-4.876862,1,0.281580597
1990,NN29,Red,Red,57.012857,-4.883792,1,0.239927875
1990,NN30,Red,Red,56.208892,-4.661835,1,0.239134176
1990,NN32,Red,Red,56.388382,-4.674352,1,0.238177188
1990,NN33,Red,Red,56.478124,-4.680664,1,0.122022077
1990,NN35,Red,Red,56.657603,-4.693398,1,0.042217616
1990,NN37,Red,Red,56.837075,-4.706281,1,0.165180477
1990,NN41,Red,Red,56.302012,-4.506651,1,0.162803263
1990,NN46,Red,Red,56.750772,-4.536481,1,0.067730271
1990,NN48,Red,Red,56.930264,-4.548656,1,0.160183878
1990,NN49,Red,Red,57.020008,-4.554797,1,0.028297277
1990,NN50,Red,Red,56.215409,-4.339705,1,0.527976203
1990,NN51,Red,Red,56.305177,-4.345192,1,0.388966588
1990,NN52,Red,Red,56.394943,-4.350711,1,0.240160195
1990,NN53,Red,Red,56.453443,-4.34621,1,0.179746914
1990,NN54,Red,Red,56.57447,-4.361844,1,0.146052628
1990,NN55,Red,Red,56.664231,-4.367458,1,0.468128324
1990,NN56,Red,Red,56.753991,-4.373106,1,0.115822599
1990,NN59,Red,Red,57.023259,-4.390245,1,0.19956452
1990,NN60,Red,Red,56.218353,-4.178592,1,0.317673331
1990,NN61,Red,Red,56.30813,-4.183702,1,0.038960964
1990,NN62,Red,Red,56.397907,-4.188842,1,0.084119623
1990,NN63,Red,Red,56.487681,-4.19401,1,0.09741195
1990,NN64,Red,Red,56.577454,-4.199209,1,0.071799332
1990,NN65,Red,Red,56.667225,-4.204438,1,0.174978655
1990,NN66,Red,Red,56.756995,-4.209697,1,0.109492584
1990,NN67,Red,Red,56.846763,-4.214987,1,0.00272107
1990,NN70,Red,Red,56.221087,-4.01745,1,0.30401815
1990,NN71,Red,Red,56.310874,-4.022183,1,0.081389721
1990,NN72,Red,Red,56.400659,-4.026943,1,0.229398951
1990,NN73,Red,Red,56.490443,-4.03173,1,0.015550701
1990,NN74,Red,Red,56.580225,-4.036545,1,0.324498172
1990,NN75,Red,Red,56.670006,-4.041388,1,0.293447326
1990,NN76,Red,Red,56.759785,-4.046259,1,0.418117602
1990,NN77,Red,Red,56.849563,-4.051158,1,0.029411485
1990,NN79,Red,Red,57.029113,-4.061043,1,0.190591006
1990,NN80,Red,Red,56.223611,-3.856281,1,0.137126195
1990,NN83,Red,Red,56.492993,-3.869422,1,0.025917158
1990,NN84,Red,Red,56.582784,-3.873853,1,0.331220158
1990,NN85,Red,Red,56.672574,-3.878309,1,0.244975569
1990,NN86,Red,Red,56.779132,-3.931917,1,0.422130941
1990,NN87,Red,Red,56.852148,-3.8873,1,0.011266751
1990,NN88,Red,Red,56.941933,-3.891835,1,0.028041575
1990,NN89,Red,Red,57.031716,-3.896397,1,0.292671456
1990,NN90,Red,Red,56.225926,-3.695087,1,0.237428375
1990,NN91,Red,Red,56.315729,-3.699064,1,0.171364837
1990,NN93,Red,Red,56.515812,-3.687682,2,0.059898243
1990,NN94,Red,Red,56.58513,-3.711135,1,0.536062011
1990,NO00,Red,Red,56.22803,-3.53387,1,0.325315484
1990,NO03,Red,Red,56.497457,-3.544731,1,0.201753146
1990,NO05,Red,Red,56.677068,-3.552077,1,0.128524074
1990,NO06,Red,Red,56.766871,-3.555782,1,0.193679366
1990,NO07,Red,Red,56.856673,-3.559508,1,0.019706071
1990,NO08,Red,Red,56.946473,-3.563257,1,0.050993501
1990,NO09,Red,Red,57.036272,-3.567027,1,0.14657552
1990,NO10,Red,Red,56.229924,-3.372633,1,0.076759514
1990,NO11,Red,Red,56.319741,-3.375854,1,0.153796274
1990,NO12,Red,Red,56.39763833,-3.373266,4,0.164696499
1990,NO13,Red,Red,56.520409,-3.3688895,2,0.190279153
1990,NO16,Red,Red,56.768804,-3.392244,1,0.090105103
1990,NO17,Red,Red,56.858613,-3.395579,1,0.008702198
1990,NO18,Red,Red,56.948419,-3.398933,1,0.058430303
1990,NO19,Red,Red,57.038225,-3.402308,1,0.203243873
1990,NO20,Grey,Grey,56.200405,-3.186215,1,0.150020785
1990,NO20,Red,Red,56.22760567,-3.160168667,3,0.150020785
1990,NO21,Grey,Grey,56.302607,-3.254835,1,0.13967205
1990,NO21,Red,Red,56.3014915,-3.1853215,2,0.13967205
1990,NO22,Grey,Grey,56.4471,-3.180103,1,0.067207426
1990,NO22,Red,Red,56.411253,-3.21708,1,0.067207426
1990,NO23,Red,Red,56.501072,-3.219957,1,0.177162768
1990,NO24,Red,Red,56.6064765,-3.224798,4,0.084138221
1990,NO25,Red,Red,56.680708,-3.225759,1,0.208072609
1990,NO26,Red,Red,56.770523,-3.228686,1,0.278015262
1990,NO29,Red,Red,57.039961,-3.237569,1,0.263151057
1990,NO30,Grey,Grey,56.2328025,-3.082363,2,0.100008326
1990,NO30,Red,Red,56.244137,-3.070584,2,0.100008326
1990,NO31,Grey,Grey,56.362838,-3.110323,1,0.09870466
1990,NO31,Red,Red,56.3021556,-3.0518342,5,0.09870466
1990,NO32,Grey,Grey,56.389785,-3.111107,2,0.062492866
1990,NO32,Red,Red,56.412737,-3.055049,1,0.062492866
1990,NO33,Red,Red,56.4965365,-3.052909,2,0.106139225
1990,NO34,Red,Red,56.6009617,-3.0643469,10,0.107557369
1990,NO36,Red,Red,56.772028,-3.065111,1,0.159996286
1990,NO37,Red,Red,56.861847,-3.067663,1,0.03774513
1990,NO39,Red,Red,57.041481,-3.072812,1,0.377846937
1990,NO40,Grey,Grey,56.194422,-2.815377,1,0.10475566
1990,NO40,Red,Red,56.207473,-2.8761285,4,0.10475566
1990,NO41,Grey,Grey,56.30724833,-2.952465,3,0.065521543
1990,NO41,Red,Red,56.30893575,-2.87056,4,0.065521543
1990,NO42,Grey,Grey,56.404377,-2.824317,2,0.220115118
1990,NO42,Red,Red,56.42767567,-2.886588333,6,0.220115118
1990,NO43,Grey,Grey,56.493537,-2.890812,1,0.044310792
1990,NO45,Red,Red,56.683493,-2.899374,1,0.094206324
1990,NO47,Red,Red,56.84233767,-2.88133,3,0.014944742
1990,NO48,Red,Red,56.952964,-2.905855,1,0.012584188
1990,NO49,Grey,Grey,57.083263,-2.90078,1,0.421568064
1990,NO49,Red,Red,57.042785,-2.908041,1,0.421568064
1990,NO50,Red,Red,56.235401,-2.727521,1,0.023904932
1990,NO51,Grey,Grey,56.311901,-2.704728,1,0.031802716
1990,NO51,Red,Red,56.320697,-2.737227,1,0.031802716
1990,NO53,Red,Red,56.504903,-2.732675,1,0.06448071
1990,NO54,Red,Red,56.594734,-2.734413,1,0.075704654
1990,NO56,Red,Red,56.7953795,-2.720723,2,0.100565871
1990,NO57,Red,Red,56.86422,-2.739688,1,0.062725992
1990,NO58,Red,Red,56.954046,-2.741467,1,0.000551415
1990,NO59,Red,Red,57.043871,-2.743256,1,0.460101536
1990,NO64,Red,Red,56.595589,-2.571578,1,0.053825962
1990,NO65,Red,Red,56.685422,-2.572939,1,0.10541475
1990,NO66,Red,Red,56.791516,-2.647402,1,0.143553007
1990,NO67,Red,Red,56.865084,-2.575684,1,0.188164163
1990,NO77,Red,Red,56.865733,-2.411672,1,0.092430382
1990,NO79,Red,Red,57.052089,-2.426098,2,0.391035075
1990,NO88,Red,Red,56.955999,-2.24825,1,0.142319313
1990,NO89,Grey,Grey,57.04583,-2.248849,1,0.163921579
1990,NR72,Red,Red,55.466938,-5.561069,1,0.23574029
1990,NR73,Red,Red,55.556618,-5.569186,1,0.550015579
1990,NR74,Red,Red,55.646295,-5.577348,1,0.602837537
1990,NR76,Red,Red,55.825645,-5.593811,1,0.46735791
1990,NR77,Red,Red,55.915316,-5.602113,1,0.157664477
1990,NR78,Red,Red,56.004985,-5.610462,1,0.31348186
1990,NR86,Red,Red,55.830201,-5.434486,1,0.488927412
1990,NR92,Red,Red,55.475727,-5.245264,1,0.267710506
1990,NR93,Red,Red,55.565436,-5.252664,1,0.195408527
1990,NR97,Red,Red,55.924253,-5.282684,1,0.407043845
1990,NR98,Red,Red,56.013953,-5.290296,1,0.460659017
1990,NR99,Red,Red,56.10365,-5.297952,1,0.505284241
1990,NS07,Red,Red,55.928412,-5.122904,1,0.241188093
1990,NS18,Red,Red,56.02209,-4.969957,1,0.45044691
1990,NS19,Red,Red,56.111814,-4.97687,1,0.452284672
1990,NS20,Red,Red,55.307882,-4.75871,2,0.193197788
1990,NS21,Red,Red,55.397634,-4.764962,1,0.060616839
1990,NS25,Grey,Grey,55.756623,-4.790325,1,0.118504346
1990,NS25,Red,Red,55.756623,-4.790325,1,0.118504346
1990,NS28,Red,Red,56.025846,-4.809728,1,0.173357668
1990,NS29,Red,Red,56.115584,-4.816269,1,0.282935262
1990,NS30,Red,Red,55.311337,-4.601345,2,0.297983353
1990,NS31,Grey,Grey,55.401101,-4.607242,1,0.091125636
1990,NS31,Red,Red,55.401101,-4.607242,1,0.091125636
1990,NS32,Grey,Grey,55.490862,-4.613171,1,0.036765705
1990,NS32,Red,Red,55.490862,-4.613171,1,0.036765705
1990,NS33,Grey,Grey,55.580622,-4.619134,1,0.065214234
1990,NS33,Red,Red,55.580622,-4.619134,2,0.065214234
1990,NS34,Red,Red,55.67038,-4.625131,1,0.093882211
1990,NS35,Grey,Grey,55.760137,-4.631162,1,0.082475016
1990,NS35,Red,Red,55.760137,-4.631162,1,0.082475016
1990,NS38,Red,Red,56.029395,-4.649461,1,0.234114961
1990,NS40,Red,Red,55.31459,-4.443947,2,0.278346889
1990,NS41,Red,Red,55.404364,-4.449488,1,0.236056206
1990,NS43,Grey,Grey,55.583907,-4.460663,1,0.047898243
1990,NS43,Red,Red,55.583907,-4.460663,2,0.047898243
1990,NS45,Grey,Grey,55.763444,-4.471965,1,0.113400857
1990,NS45,Red,Red,55.763444,-4.471965,1,0.113400857
1990,NS47,Red,Red,55.942973,-4.483395,1,0.21642903
1990,NS49,Red,Red,56.122496,-4.494957,1,0.480460827
1990,NS52,Grey,Grey,55.497206,-4.296916,1,0.154387766
1990,NS52,Red,Red,55.497206,-4.296916,1,0.154387766
1990,NS53,Grey,Grey,55.586988,-4.30216,1,0.147867661
1990,NS53,Red,Red,55.586988,-4.30216,1,0.147867661
1990,NS54,Red,Red,55.676767,-4.307432,1,0.456351545
1990,NS55,Grey,Grey,55.762503,-4.288585,1,0.0645833
1990,NS55,Red,Red,55.766545,-4.312735,1,0.0645833
1990,NS56,Red,Red,55.856321,-4.318068,1,0.064706874
1990,NS57,Red,Red,55.946095,-4.323431,1,0.186779461
1990,NS58,Red,Red,56.035868,-4.328825,1,0.164378909
1990,NS60,Red,Red,55.320486,-4.12906,1,0.362844221
1990,NS64,Red,Red,55.679652,-4.148537,1,0.210004668
1990,NS65,Red,Red,55.76944,-4.153475,1,0.120713864
1990,NS67,Red,Red,55.94901,-4.163436,1,0.121623425
1990,NS68,Red,Red,56.038792,-4.16846,1,0.279522954
1990,NS69,Red,Red,56.128573,-4.173511,1,0.126435046
1990,NS70,Red,Red,55.32313,-3.971575,1,0.110678626
1990,NS73,Red,Red,55.592534,-3.985066,1,0.335448703
1990,NS75,Red,Red,55.772128,-3.994188,1,0.185123083
1990,NS77,Grey,Grey,55.937836,-3.944255,1,0.206847214
1990,NS78,Red,Red,56.041508,-4.008065,1,0.278273626
1990,NS79,Red,Red,56.131298,-4.012744,1,0.158513647
1990,NS80,Red,Red,55.325571,-3.814065,1,0.17839612
1990,NS82,Red,Red,55.505192,-3.822318,1,0.17346937
1990,NS84,Red,Red,55.684806,-3.830665,1,0.175714107
1990,NS85,Red,Red,55.77461,-3.834874,1,0.264271422
1990,NS87,Red,Red,55.954215,-3.843364,1,0.234041795
1990,NS89,Red,Red,56.133814,-3.85195,1,0.104547794
1990,NS90,Red,Red,55.32781,-3.656532,1,0.06180748
1990,NS92,Red,Red,55.507445,-3.664069,1,0.137893512
1990,NS93,Red,Red,55.59726,-3.66787,1,0.149731834
1990,NS97,Red,Red,55.956507,-3.68329,1,0.14215196
1990,NS98,Red,Red,56.046314,-3.6872,1,0.12023511
1990,NS99,Red,Red,56.136121,-3.691132,1,0.228417202
1990,NT03,Red,Red,55.599316,-3.509239,1,0.129874988
1990,NT04,Red,Red,55.689136,-3.512698,1,0.13658187
1990,NT06,Red,Red,55.868773,-3.519675,1,0.186688283
1990,NT07,Grey,Grey,55.980131,-3.596164,3,0.116464456
1990,NT07,Red,Red,55.95859,-3.523194,1,0.116464456
1990,NT08,Red,Red,56.06277733,-3.574423667,3,0.078000546
1990,NT09,Red,Red,56.138218,-3.530291,1,0.203375634
1990,NT12,Red,Red,55.511338,-3.34751,1,0.154929138
1990,NT14,Red,Red,55.690993,-3.353684,1,0.161854275
1990,NT15,Red,Red,55.780819,-3.356797,1,0.097359557
1990,NT18,Grey,Grey,56.072543,-3.4043975,2,0.087990007
1990,NT18,Red,Red,56.050286,-3.366244,1,0.087990007
1990,NT21,Red,Red,55.423142,-3.186501,1,0.408098031
1990,NT22,Red,Red,55.512977,-3.189203,1,0.157658453
1990,NT23,Red,Red,55.602811,-3.19192,1,0.163985542
1990,NT24,Red,Red,55.692644,-3.194653,1,0.355317267
1990,NT25,Red,Red,55.782475,-3.1974,1,0.164696082
1990,NT26,Red,Red,55.872304,-3.200164,1,0.126153088
1990,NT27,Grey,Grey,55.937956,-3.146963,1,0.049180864
1990,NT27,Red,Red,55.962133,-3.202943,1,0.049180864
1990,NT29,Red,Red,56.137496,-3.233358,1,0.119626288
1990,NT30,Red,Red,55.334731,-3.02621,1,0.69517991
1990,NT32,Red,Red,55.514413,-3.030881,1,0.088144504
1990,NT33,Grey,Grey,55.626909,-3.01001,1,0.454800689
1990,NT33,Red,Red,55.604251,-3.033237,1,0.454800689
1990,NT37,Red,Red,55.963592,-3.042793,1,0.018005938
1990,NT39,Red,Red,56.164779,-3.103795,1,0.042853529
1990,NT40,Red,Red,55.335953,-2.868591,1,0.206774105
1990,NT41,Grey,Grey,55.41854333,-2.836187667,3,0.111729874
1990,NT41,Red,Red,55.4146515,-2.858474,2,0.111729874
1990,NT42,Grey,Grey,55.538271,-2.8492785,2,0.223149224
1990,NT42,Red,Red,55.515643,-2.872546,1,0.223149224
1990,NT43,Grey,Grey,55.5782965,-2.9056455,2,0.206392672
1990,NT43,Red,Red,55.5899015,-2.854368,2,0.206392672
1990,NT44,Red,Red,55.695327,-2.876545,1,0.091249792
1990,NT45,Red,Red,55.785167,-2.878562,1,0.138362687
1990,NT46,Red,Red,55.875006,-2.88059,1,0.125584483
1990,NT47,Red,Red,55.964843,-2.88263,1,0.06379801
1990,NT48,Grey,Grey,56.017728,-2.836513,1,0.013532262
1990,NT50,Red,Red,55.336972,-2.710962,1,0.604247454
1990,NT51,Red,Red,55.426821,-2.712576,1,0.107484804
1990,NT53,Red,Red,55.606515,-2.715832,1,0.156749234
1990,NT55,Red,Red,55.786204,-2.719124,1,0.032902989
1990,NT56,Red,Red,55.876046,-2.720784,1,0.108993043
1990,NT58,Red,Red,56.055726,-2.724133,1,0.031423311
1990,NT60,Red,Red,55.337788,-2.553324,1,0.488091366
1990,NT61,Red,Red,55.425222,-2.5900945,2,0.210184451
1990,NT62,Red,Red,55.51749,-2.555844,1,0.133842392
1990,NT63,Red,Red,55.601583,-2.58678225,4,0.09550151
1990,NT64,Red,Red,55.717269,-2.586549,2,0.107793135
1990,NT65,Red,Red,55.787033,-2.559677,1,0.077658409
1990,NT67,Red,Red,55.966722,-2.562269,1,0.121834986
1990,NT71,Red,Red,55.468436,-2.468158,1,0.149024148
1990,NT72,Red,Red,55.5109222,-2.3942272,5,0.089139988
1990,NT73,Red,Red,55.584062,-2.377001,3,0.065221546
1990,NT74,Red,Red,55.697807,-2.399304,1,0.075505144
1990,NT75,Red,Red,55.774391,-2.328353,1,0.146803912
1990,NT76,Red,Red,55.877503,-2.401147,1,0.209573834
1990,NT77,Red,Red,55.967349,-2.402077,1,0.036921058
1990,NT83,Red,Red,55.608371,-2.23966,1,0.014562672
1990,NT84,Red,Red,55.698222,-2.24021,1,0.05647118
1990,NT86,Red,Red,55.87792,-2.24132,1,0.124429903
1990,NT95,Red,Red,55.788281,-2.081301,1,0.042318325
1990,NX16,Red,Red,54.945248,-4.889977,1,0.115113988
1990,NX18,Red,Red,55.12474,-4.902936,1,0.231987944
1990,NX19,Red,Red,55.214483,-4.90947,1,0.022893955
1990,NX25,Red,Red,54.859096,-4.727968,1,0.181324144
1990,NX26,Red,Red,54.948857,-4.734048,1,0.336521613
1990,NX28,Red,Red,55.128373,-4.74631,1,0.556039455
1990,NX29,Red,Red,55.218129,-4.752493,2,0.294215184
1990,NX38,Red,Red,55.131805,-4.58965,1,0.793928548
1990,NX39,Red,Red,55.221572,-4.595481,1,0.506481585
1990,NX46,Red,Red,54.955476,-4.422091,1,0.343219731
1990,NX47,Red,Red,55.045257,-4.42751,1,0.469662352
1990,NX48,Red,Red,55.135036,-4.432958,1,0.27043343
1990,NX49,Grey,Grey,55.224814,-4.438437,1,0.426708638
1990,NX49,Red,Red,55.224814,-4.438437,1,0.426708638
1990,NX55,Red,Red,54.868693,-4.261025,1,0.134667259
1990,NX56,Red,Red,54.958485,-4.266067,1,0.43520934
1990,NX57,Red,Red,55.048276,-4.271137,1,0.651236669
1990,NX58,Red,Red,55.138066,-4.276235,1,0.472020974
1990,NX59,Red,Red,55.227853,-4.281362,1,0.324636103
1990,NX65,Red,Red,54.871493,-4.105319,1,0.148247655
1990,NX66,Red,Red,54.961295,-4.110014,1,0.367524113
1990,NX67,Red,Red,55.051095,-4.114736,1,0.424266151
1990,NX68,Red,Red,55.140894,-4.119484,1,0.312398278
1990,NX69,Red,Red,55.230691,-4.124258,1,0.493830336
1990,NX76,Red,Red,54.963904,-3.953936,1,0.091519175
1990,NX77,Red,Red,55.053713,-3.958309,1,0.373213324
1990,NX78,Red,Red,55.14352,-3.962706,1,0.324904708
1990,NX79,Red,Red,55.233326,-3.967128,1,0.277366631
1990,NX85,Red,Red,54.876494,-3.793831,1,0.265408081
1990,NX86,Red,Red,54.966313,-3.797833,1,0.199329177
1990,NX88,Red,Red,55.145945,-3.805903,1,0.201279297
1990,NX89,Red,Red,55.235759,-3.809973,1,0.230895707
1990,NX97,Red,Red,55.058346,-3.645383,1,0.142649637
1990,NX99,Red,Red,55.23799,-3.652795,1,0.472442108
1990,NY48,Red,Red,55.170216,-2.794336,1,0.231534334
1990,NY59,Red,Red,55.242297,-2.764318,1,0.395104989
1991,NC80,Red,Red,57.99738,-3.93789,2,0.227357823
1991,NH22,Red,Red,57.317368,-4.832034,1,0.505031182
1991,NH32,Red,Red,57.325815,-4.81607,1,0.280873369
1991,NH34,Red,Red,57.446472,-4.713263,2,0.035756863
1991,NH42,Red,Red,57.2742755,-4.535082,3,0.28491969
1991,NH52,Red,Red,57.30398775,-4.418393,4,0.358523378
1991,NH53,Red,Red,57.35428629,-4.365654714,7,0.417591511
1991,NH54,Red,Red,57.513499,-4.363794,1,0.309971087
1991,NH63,Red,Red,57.385337,-4.247383,2,0.463140515
1991,NH64,Red,Red,57.440366,-4.309914,1,0.237866924
1991,NH65,Red,Red,57.579216,-4.27146,2,0.388778881
1991,NH66,Red,Red,57.63117267,-4.250830667,3,0.259333085
1991,NH70,Red,Red,57.1061595,-4.0335445,6,0.08341286
1991,NH72,Red,Red,57.303127,-4.021983,2,0.124643966
1991,NH74,Red,Red,57.4697665,-4.106223,2,0.361661226
1991,NH75,Red,Red,57.578064,-4.144681,1,0.068936027
1991,NH80,Red,Red,57.104218,-3.943854,1,0.48214815
1991,NH82,Red,Red,57.261443,-3.885806,1,0.196584236
1991,NH84,Red,Red,57.519502,-3.9308415,2,0.350374144
1991,NH85,Red,Red,57.5541335,-3.943942,2,0.166121959
1991,NH89,Red,Red,57.950988,-4.003826,2,0.032315655
1991,NH91,Red,Red,57.21754771,-3.743507143,7,0.576699584
1991,NH92,Red,Red,57.2934875,-3.72669375,6,0.360645539
1991,NH94,Red,Red,57.492752,-3.732532,1,0.578514898
1991,NH95,Red,Red,57.57257,-3.8065395,31,0.451913334
1991,NH96,Red,Red,57.650687,-3.679727,1,0.135726968
1991,NJ01,Red,Red,57.2184605,-3.6178025,2,0.250164355
1991,NJ02,Red,Red,57.324852,-3.6145835,9,0.367760037
1991,NJ30,Grey,Grey,57.090372,-3.131982,1,0.151631489
1991,NJ83,Red,Red,57.445944,-2.284052,2,0.116073865
1991,NN06,Red,Red,56.735762,-5.189608,3,0.299504326
1991,NN07,Red,Red,56.812947,-5.141266,1,0.250311422
1991,NN59,Red,Red,56.992559,-4.326538,1,0.19956452
1991,NN72,Red,Red,56.387586,-4.001948,1,0.229398951
1991,NN79,Red,Red,57.071042,-3.996556,1,0.190591006
1991,NO04,Grey,Grey,56.54769,-3.515058,1,0.369788833
1991,NO12,Grey,Grey,56.451844,-3.413888,1,0.164696499
1991,NO12,Red,Red,56.408427,-3.386352,3,0.164696499
1991,NO13,Grey,Grey,56.482583,-3.397169,1,0.190279153
1991,NO20,Grey,Grey,56.254605,-3.15561,1,0.150020785
1991,NO20,Red,Red,56.2322235,-3.146875,2,0.150020785
1991,NO21,Grey,Grey,56.350228,-3.25478,1,0.13967205
1991,NO21,Red,Red,56.31901867,-3.23059,3,0.13967205
1991,NO24,Red,Red,56.58326767,-3.158838333,3,0.084138221
1991,NO25,Red,Red,56.698054,-3.196941,2,0.208072609
1991,NO30,Grey,Grey,56.264454,-3.059037,1,0.100008326
1991,NO30,Red,Red,56.25757625,-3.07498325,4,0.100008326
1991,NO31,Grey,Grey,56.309087,-3.092599,1,0.09870466
1991,NO31,Red,Red,56.30721189,-3.072336667,9,0.09870466
1991,NO32,Grey,Grey,56.453447,-3.074837,1,0.062492866
1991,NO32,Red,Red,56.39562314,-3.052378286,7,0.062492866
1991,NO33,Grey,Grey,56.490566,-3.04178,1,0.106139225
1991,NO33,Red,Red,56.4986426,-3.0426608,5,0.106139225
1991,NO35,Red,Red,56.656757,-3.0431105,2,0.112913192
1991,NO40,Grey,Grey,56.230248,-2.832268,1,0.10475566
1991,NO40,Red,Red,56.194422,-2.815377,1,0.10475566
1991,NO42,Red,Red,56.42199,-2.8880999,10,0.220115118
1991,NO44,Red,Red,56.549769,-2.940931,1,0.104656114
1991,NO45,Red,Red,56.682658,-2.9508035,2,0.094206324
1991,NO52,Red,Red,56.437077,-2.804348,1,0.007416706
1991,NO54,Red,Red,56.621921,-2.769979,1,0.075704654
1991,NO76,Red,Red,56.74117,-2.451995,1,0.067954718
1991,NO79,Grey,Grey,57.058784,-2.438538,1,0.391035075
1991,NO79,Red,Red,57.058784,-2.438538,1,0.391035075
1991,NO89,Grey,Grey,57.04583,-2.248849,1,0.163921579
1991,NR98,Red,Red,56.019522,-5.367016,1,0.460659017
1991,NS36,Grey,Grey,55.833924,-4.563477,1,0.123074203
1991,NS46,Grey,Grey,55.848722,-4.409478,1,0.126261841
1991,NS57,Grey,Grey,55.931298,-4.321745,1,0.186779461
1991,NS74,Grey,Grey,55.659853,-4.0449095,2,0.067105307
1991,NS98,Grey,Grey,56.002518,-3.636377,32,0.12023511
1991,NS99,Grey,Grey,56.114213,-3.649962,1,0.228417202
1991,NT03,Red,Red,55.568548,-3.452552,1,0.129874988
1991,NT04,Grey,Grey,55.689136,-3.512698,1,0.13658187
1991,NT13,Grey,Grey,55.601166,-3.350588,1,0.157359746
1991,NT13,Red,Red,55.601166,-3.350588,1,0.157359746
1991,NT14,Grey,Grey,55.704201,-3.378011,1,0.161854275
1991,NT17,Grey,Grey,55.961308,-3.327064,2,0.094777572
1991,NT18,Grey,Grey,56.090398,-3.434366,1,0.087990007
1991,NT23,Grey,Grey,55.629446,-3.2245035,2,0.163985542
1991,NT23,Red,Red,55.616209,-3.200266,1,0.163985542
1991,NT24,Grey,Grey,55.676806,-3.206092,2,0.355317267
1991,NT24,Red,Red,55.676806,-3.206092,2,0.355317267
1991,NT26,Grey,Grey,55.835141,-3.187044,1,0.126153088
1991,NT27,Grey,Grey,55.9438965,-3.2295855,12,0.049180864
1991,NT32,Grey,Grey,55.5169485,-2.995311,2,0.088144504
1991,NT33,Grey,Grey,55.60138867,-3.017290667,3,0.454800689
1991,NT33,Red,Red,55.601432,-3.011999333,3,0.454800689
1991,NT34,Grey,Grey,55.6829585,-3.0233865,2,0.101035168
1991,NT34,Red,Red,55.68711,-3.063252,2,0.101035168
1991,NT35,Grey,Grey,55.7772865,-3.0258565,2,0.107171669
1991,NT35,Red,Red,55.770649,-3.013725,1,0.107171669
1991,NT37,Red,Red,55.941335,-3.01818,1,0.018005938
1991,NT39,Red,Red,56.164779,-3.103795,1,0.042853529
1991,NT40,Grey,Grey,55.335953,-2.868591,1,0.206774105
1991,NT40,Red,Red,55.335953,-2.868591,1,0.206774105
1991,NT41,Grey,Grey,55.413593,-2.84858375,4,0.111729874
